ID,指标名称,日期,开盘价,最高价,最低价,收盘价,结算价,成交量,持仓量,
5140,CZCE：PX：11合约,2024/01/11,#N/A,#N/A,#N/A,#N/A,8252,0,1,
5141,CZCE：PX：11合约,2024/01/12,#N/A,#N/A,#N/A,#N/A,8252,0,1,
5142,CZCE：PX：11合约,2024/01/15,#N/A,#N/A,#N/A,#N/A,8252,0,1,
5143,CZCE：PX：11合约,2024/01/16,#N/A,#N/A,#N/A,#N/A,8252,0,1,
5144,CZCE：PX：11合约,2024/01/17,#N/A,#N/A,#N/A,#N/A,8252,0,1,
5145,CZCE：PX：11合约,2024/01/18,#N/A,#N/A,#N/A,#N/A,8252,0,1,
5146,CZCE：PX：11合约,2024/01/19,#N/A,#N/A,#N/A,#N/A,8272,0,1,
5147,CZCE：PX：11合约,2024/01/22,#N/A,#N/A,#N/A,#N/A,8312,0,1,
5148,CZCE：PX：11合约,2024/01/23,#N/A,#N/A,#N/A,#N/A,8418,0,1,
5149,CZCE：PX：11合约,2024/01/24,#N/A,#N/A,#N/A,#N/A,8492,0,1,
5150,CZCE：PX：11合约,2024/01/25,#N/A,#N/A,#N/A,#N/A,8492,0,1,
5151,CZCE：PX：11合约,2024/01/26,#N/A,#N/A,#N/A,#N/A,8492,0,1,
5152,CZCE：PX：11合约,2024/01/29,#N/A,#N/A,#N/A,#N/A,8492,0,1,
5153,CZCE：PX：11合约,2024/01/30,#N/A,#N/A,#N/A,#N/A,8492,0,1,
5154,CZCE：PX：11合约,2024/01/31,#N/A,#N/A,#N/A,#N/A,8492,0,1,
5155,CZCE：PX：11合约,2024/02/01,#N/A,#N/A,#N/A,#N/A,8412,0,1,
5156,CZCE：PX：11合约,2024/02/02,#N/A,#N/A,#N/A,#N/A,8368,0,1,
5157,CZCE：PX：11合约,2024/02/05,#N/A,#N/A,#N/A,#N/A,8334,0,1,
5158,CZCE：PX：11合约,2024/02/06,#N/A,#N/A,#N/A,#N/A,8334,0,1,
5159,CZCE：PX：11合约,2024/02/07,#N/A,#N/A,#N/A,#N/A,8334,0,1,
5160,CZCE：PX：11合约,2024/02/08,#N/A,#N/A,#N/A,#N/A,8334,0,1,
5161,CZCE：PX：11合约,2024/02/19,#N/A,#N/A,#N/A,#N/A,8364,0,1,
5162,CZCE：PX：11合约,2024/02/20,#N/A,#N/A,#N/A,#N/A,8364,0,1,
5163,CZCE：PX：11合约,2024/02/21,#N/A,#N/A,#N/A,#N/A,8364,0,1,
5164,CZCE：PX：11合约,2024/02/22,#N/A,#N/A,#N/A,#N/A,8394,0,1,
5165,CZCE：PX：11合约,2024/02/23,#N/A,#N/A,#N/A,#N/A,8394,0,1,
5166,CZCE：PX：11合约,2024/02/26,#N/A,#N/A,#N/A,#N/A,8394,0,1,
5167,CZCE：PX：11合约,2024/02/27,#N/A,#N/A,#N/A,#N/A,8398,0,1,
5168,CZCE：PX：11合约,2024/02/28,#N/A,#N/A,#N/A,#N/A,8398,0,1,
5169,CZCE：PX：11合约,2024/02/29,#N/A,#N/A,#N/A,#N/A,8444,0,1,
5170,CZCE：PX：11合约,2024/03/01,#N/A,#N/A,#N/A,#N/A,8444,0,1,
5171,CZCE：PX：11合约,2024/03/04,#N/A,#N/A,#N/A,#N/A,8444,0,1,
5172,CZCE：PX：11合约,2024/03/05,8358,8358,8358,8358,8358,1,1,
5173,CZCE：PX：11合约,2024/03/06,#N/A,#N/A,#N/A,#N/A,8358,0,1,
5174,CZCE：PX：11合约,2024/03/07,#N/A,#N/A,#N/A,#N/A,8358,0,1,
5175,CZCE：PX：11合约,2024/03/08,#N/A,#N/A,#N/A,#N/A,8362,0,1,
5176,CZCE：PX：11合约,2024/03/11,#N/A,#N/A,#N/A,#N/A,8362,0,1,
5177,CZCE：PX：11合约,2024/03/12,#N/A,#N/A,#N/A,#N/A,8382,0,1,
5178,CZCE：PX：11合约,2024/03/13,#N/A,#N/A,#N/A,#N/A,8402,0,1,
5179,CZCE：PX：11合约,2024/03/14,#N/A,#N/A,#N/A,#N/A,8530,0,1,
5180,CZCE：PX：11合约,2024/03/15,#N/A,#N/A,#N/A,#N/A,8530,0,1,
5181,CZCE：PX：11合约,2024/03/18,#N/A,#N/A,#N/A,#N/A,8616,0,1,
5182,CZCE：PX：11合约,2024/03/19,#N/A,#N/A,#N/A,#N/A,8630,0,1,
5183,CZCE：PX：11合约,2024/03/20,#N/A,#N/A,#N/A,#N/A,8630,0,1,
5184,CZCE：PX：11合约,2024/03/21,#N/A,#N/A,#N/A,#N/A,8600,0,1,
5185,CZCE：PX：11合约,2024/03/22,#N/A,#N/A,#N/A,#N/A,8600,0,1,
5186,CZCE：PX：11合约,2024/03/25,#N/A,#N/A,#N/A,#N/A,8600,0,1,
5187,CZCE：PX：11合约,2024/03/26,#N/A,#N/A,#N/A,#N/A,8600,0,1,
5188,CZCE：PX：11合约,2024/03/27,#N/A,#N/A,#N/A,#N/A,8600,0,1,
5189,CZCE：PX：11合约,2024/03/28,#N/A,#N/A,#N/A,#N/A,8600,0,1,
5190,CZCE：PX：11合约,2024/03/29,#N/A,#N/A,#N/A,#N/A,8600,0,1,
5191,CZCE：PX：11合约,2024/04/01,#N/A,#N/A,#N/A,#N/A,8658,0,1,
5192,CZCE：PX：11合约,2024/04/02,#N/A,#N/A,#N/A,#N/A,8748,0,1,
5193,CZCE：PX：11合约,2024/04/03,#N/A,#N/A,#N/A,#N/A,8748,0,1,
5194,CZCE：PX：11合约,2024/04/08,#N/A,#N/A,#N/A,#N/A,8748,0,1,
5195,CZCE：PX：11合约,2024/04/09,#N/A,#N/A,#N/A,#N/A,8700,0,1,
5196,CZCE：PX：11合约,2024/04/10,#N/A,#N/A,#N/A,#N/A,8700,0,1,
5197,CZCE：PX：11合约,2024/04/11,#N/A,#N/A,#N/A,#N/A,8654,0,1,
5198,CZCE：PX：11合约,2024/04/12,#N/A,#N/A,#N/A,#N/A,8654,0,1,
5199,CZCE：PX：11合约,2024/04/15,#N/A,#N/A,#N/A,#N/A,8654,0,1,
5200,CZCE：PX：11合约,2024/04/16,#N/A,#N/A,#N/A,#N/A,8708,0,1,
5201,CZCE：PX：11合约,2024/04/17,#N/A,#N/A,#N/A,#N/A,8708,0,1,
5202,CZCE：PX：11合约,2024/04/18,#N/A,#N/A,#N/A,#N/A,8708,0,1,
5203,CZCE：PX：11合约,2024/04/19,#N/A,#N/A,#N/A,#N/A,8646,0,1,
5204,CZCE：PX：11合约,2024/04/22,#N/A,#N/A,#N/A,#N/A,8646,0,1,
5205,CZCE：PX：11合约,2024/04/23,#N/A,#N/A,#N/A,#N/A,8608,0,1,
5206,CZCE：PX：11合约,2024/04/24,#N/A,#N/A,#N/A,#N/A,8602,0,1,
5207,CZCE：PX：11合约,2024/04/25,#N/A,#N/A,#N/A,#N/A,8512,0,1,
5208,CZCE：PX：11合约,2024/04/26,#N/A,#N/A,#N/A,#N/A,8512,0,1,
5209,CZCE：PX：11合约,2024/04/29,#N/A,#N/A,#N/A,#N/A,8512,0,1,
5210,CZCE：PX：11合约,2024/04/30,#N/A,#N/A,#N/A,#N/A,8512,0,1,
5211,CZCE：PX：11合约,2024/05/06,#N/A,#N/A,#N/A,#N/A,8420,0,1,
5212,CZCE：PX：11合约,2024/05/07,#N/A,#N/A,#N/A,#N/A,8420,0,1,
5213,CZCE：PX：11合约,2024/05/08,#N/A,#N/A,#N/A,#N/A,8420,0,1,
5214,CZCE：PX：11合约,2024/05/09,#N/A,#N/A,#N/A,#N/A,8414,0,1,
5215,CZCE：PX：11合约,2024/05/10,#N/A,#N/A,#N/A,#N/A,8414,0,1,
5216,CZCE：PX：11合约,2024/05/13,#N/A,#N/A,#N/A,#N/A,8408,0,1,
5217,CZCE：PX：11合约,2024/05/14,8202,8348,8202,8348,8276,6,1,
5218,CZCE：PX：11合约,2024/05/15,#N/A,#N/A,#N/A,#N/A,8276,0,1,
5219,CZCE：PX：11合约,2024/05/16,#N/A,#N/A,#N/A,#N/A,8316,0,1,
5220,CZCE：PX：11合约,2024/05/17,#N/A,#N/A,#N/A,#N/A,8378,0,1,
5221,CZCE：PX：11合约,2024/05/20,8514,8516,8514,8516,8516,2,2,
5222,CZCE：PX：11合约,2024/05/21,#N/A,#N/A,#N/A,#N/A,8516,0,2,
5223,CZCE：PX：11合约,2024/05/22,#N/A,#N/A,#N/A,#N/A,8516,0,2,
5224,CZCE：PX：11合约,2024/05/23,8614,8614,8614,8614,8614,1,2,
5225,CZCE：PX：11合约,2024/05/24,#N/A,#N/A,#N/A,#N/A,8602,0,2,
5226,CZCE：PX：11合约,2024/05/27,#N/A,#N/A,#N/A,#N/A,8602,0,2,
5227,CZCE：PX：11合约,2024/05/28,#N/A,#N/A,#N/A,#N/A,8602,0,2,
5228,CZCE：PX：11合约,2024/05/29,#N/A,#N/A,#N/A,#N/A,8602,0,2,
5229,CZCE：PX：11合约,2024/05/30,#N/A,#N/A,#N/A,#N/A,8602,0,2,
5230,CZCE：PX：11合约,2024/05/31,#N/A,#N/A,#N/A,#N/A,8602,0,2,
5231,CZCE：PX：11合约,2024/06/03,#N/A,#N/A,#N/A,#N/A,8596,0,2,
5232,CZCE：PX：11合约,2024/06/04,#N/A,#N/A,#N/A,#N/A,8528,0,2,
5233,CZCE：PX：11合约,2024/06/05,#N/A,#N/A,#N/A,#N/A,8528,0,2,
5234,CZCE：PX：11合约,2024/06/06,#N/A,#N/A,#N/A,#N/A,8528,0,2,
5235,CZCE：PX：11合约,2024/06/07,#N/A,#N/A,#N/A,#N/A,8528,0,2,
5236,CZCE：PX：11合约,2024/06/11,#N/A,#N/A,#N/A,#N/A,8528,0,2,
5237,CZCE：PX：11合约,2024/06/12,#N/A,#N/A,#N/A,#N/A,8534,0,2,
5238,CZCE：PX：11合约,2024/06/13,#N/A,#N/A,#N/A,#N/A,8534,0,2,
5239,CZCE：PX：11合约,2024/06/14,#N/A,#N/A,#N/A,#N/A,8534,0,2,
5240,CZCE：PX：11合约,2024/06/17,#N/A,#N/A,#N/A,#N/A,8494,0,2,
5241,CZCE：PX：11合约,2024/06/18,#N/A,#N/A,#N/A,#N/A,8494,0,2,
5242,CZCE：PX：11合约,2024/06/19,#N/A,#N/A,#N/A,#N/A,8494,0,2,
5243,CZCE：PX：11合约,2024/06/20,#N/A,#N/A,#N/A,#N/A,8498,0,2,
5244,CZCE：PX：11合约,2024/06/21,#N/A,#N/A,#N/A,#N/A,8498,0,2,
5245,CZCE：PX：11合约,2024/06/24,#N/A,#N/A,#N/A,#N/A,8516,0,2,
5246,CZCE：PX：11合约,2024/06/25,8602,8602,8602,8602,8602,1,1,
5247,CZCE：PX：11合约,2024/06/26,#N/A,#N/A,#N/A,#N/A,8602,0,1,
5248,CZCE：PX：11合约,2024/06/27,#N/A,#N/A,#N/A,#N/A,8602,0,1,
5249,CZCE：PX：11合约,2024/06/28,#N/A,#N/A,#N/A,#N/A,8602,0,1,
5250,CZCE：PX：11合约,2024/07/01,#N/A,#N/A,#N/A,#N/A,8604,0,1,
5251,CZCE：PX：11合约,2024/07/02,#N/A,#N/A,#N/A,#N/A,8604,0,1,
5252,CZCE：PX：11合约,2024/07/03,#N/A,#N/A,#N/A,#N/A,8706,0,1,
5253,CZCE：PX：11合约,2024/07/04,#N/A,#N/A,#N/A,#N/A,8706,0,1,
5254,CZCE：PX：11合约,2024/07/05,#N/A,#N/A,#N/A,#N/A,8656,0,1,
5255,CZCE：PX：11合约,2024/07/08,#N/A,#N/A,#N/A,#N/A,8600,0,1,
5256,CZCE：PX：11合约,2024/07/09,#N/A,#N/A,#N/A,#N/A,8570,0,1,
5257,CZCE：PX：11合约,2024/07/10,#N/A,#N/A,#N/A,#N/A,8532,0,1,
5258,CZCE：PX：11合约,2024/07/11,#N/A,#N/A,#N/A,#N/A,8532,0,1,
5259,CZCE：PX：11合约,2024/07/12,#N/A,#N/A,#N/A,#N/A,8532,0,1,
5260,CZCE：PX：11合约,2024/07/15,#N/A,#N/A,#N/A,#N/A,8470,0,1,
5261,CZCE：PX：11合约,2024/07/16,#N/A,#N/A,#N/A,#N/A,8428,0,1,
5262,CZCE：PX：11合约,2024/07/17,#N/A,#N/A,#N/A,#N/A,8428,0,1,
5263,CZCE：PX：11合约,2024/07/18,#N/A,#N/A,#N/A,#N/A,8428,0,1,
5264,CZCE：PX：11合约,2024/07/19,#N/A,#N/A,#N/A,#N/A,8418,0,1,
5265,CZCE：PX：11合约,2024/07/22,#N/A,#N/A,#N/A,#N/A,8376,0,1,
5266,CZCE：PX：11合约,2024/07/23,8368,8368,8368,8368,8368,2,3,
5267,CZCE：PX：11合约,2024/07/24,#N/A,#N/A,#N/A,#N/A,8352,0,3,
5268,CZCE：PX：11合约,2024/07/25,#N/A,#N/A,#N/A,#N/A,8316,0,3,
5269,CZCE：PX：11合约,2024/07/26,#N/A,#N/A,#N/A,#N/A,8316,0,3,
5270,CZCE：PX：11合约,2024/07/29,#N/A,#N/A,#N/A,#N/A,8318,0,3,
5271,CZCE：PX：11合约,2024/07/30,#N/A,#N/A,#N/A,#N/A,8242,0,3,
5272,CZCE：PX：11合约,2024/07/31,#N/A,#N/A,#N/A,#N/A,8326,0,3,
5273,CZCE：PX：11合约,2024/08/01,#N/A,#N/A,#N/A,#N/A,8340,0,3,
5274,CZCE：PX：11合约,2024/08/02,#N/A,#N/A,#N/A,#N/A,8340,0,3,
5275,CZCE：PX：11合约,2024/08/05,#N/A,#N/A,#N/A,#N/A,8196,0,3,
5276,CZCE：PX：11合约,2024/08/06,#N/A,#N/A,#N/A,#N/A,8124,0,3,
5277,CZCE：PX：11合约,2024/08/07,#N/A,#N/A,#N/A,#N/A,8106,0,3,
5278,CZCE：PX：11合约,2024/08/08,#N/A,#N/A,#N/A,#N/A,8086,0,3,
5279,CZCE：PX：11合约,2024/08/09,#N/A,#N/A,#N/A,#N/A,8024,0,3,
5280,CZCE：PX：11合约,2024/08/12,8068,8160,8058,8058,8096,3,3,
5281,CZCE：PX：11合约,2024/08/13,8068,8106,8068,8106,8104,21,21,
5282,CZCE：PX：11合约,2024/08/14,8086,8086,8086,8086,8086,1,21,
5283,CZCE：PX：11合约,2024/08/15,7830,7880,7830,7880,7836,10,29,
5284,CZCE：PX：11合约,2024/08/16,#N/A,#N/A,#N/A,#N/A,7940,0,29,
5285,CZCE：PX：11合约,2024/08/19,7876,7876,7730,7730,7740,96,120,
5286,CZCE：PX：11合约,2024/08/20,7748,7748,7658,7714,7674,14,121,
5287,CZCE：PX：11合约,2024/08/21,7720,7720,7720,7720,7720,1,121,
5288,CZCE：PX：11合约,2024/08/22,7664,7664,7664,7664,7664,9,122,
5289,CZCE：PX：11合约,2024/08/23,7576,7576,7568,7568,7572,8,124,
5290,CZCE：PX：11合约,2024/08/26,7668,7776,7668,7776,7746,61,120,
5291,CZCE：PX：11合约,2024/08/27,7798,7798,7798,7798,7798,2,120,
5292,CZCE：PX：11合约,2024/08/28,7728,7752,7552,7712,7662,167,130,
5293,CZCE：PX：11合约,2024/08/29,7704,7706,7676,7702,7698,86,170,
5294,CZCE：PX：11合约,2024/08/30,7704,7752,7700,7700,7734,242,189,
5295,CZCE：PX：11合约,2024/09/02,7688,7694,7270,7284,7444,5233,4619,
5296,CZCE：PX：11合约,2024/09/03,7300,7390,7280,7350,7342,6926,8806,
5297,CZCE：PX：11合约,2024/09/04,7260,7288,7128,7218,7206,12973,16685,
5298,CZCE：PX：11合约,2024/09/05,7226,7274,7080,7088,7172,10777,23397,
5299,CZCE：PX：11合约,2024/09/06,7108,7206,6976,7102,7078,15685,32714,
5300,CZCE：PX：11合约,2024/09/09,7082,7108,6820,6930,6962,28428,39752,
5301,CZCE：PX：11合约,2024/09/10,6920,6926,6630,6640,6796,21769,41832,
5302,CZCE：PX：11合约,2024/09/11,6628,6790,6482,6784,6602,35945,44644,
5303,CZCE：PX：11合约,2024/09/12,6792,6878,6630,6856,6762,24628,46735,
5304,CZCE：PX：11合约,2024/09/13,6836,6956,6804,6850,6866,18982,47382,
5305,CZCE：PX：11合约,2024/09/18,6936,6936,6650,6670,6726,15278,45435,
5306,CZCE：PX：11合约,2024/09/19,6678,6852,6556,6830,6694,26675,45932,
5307,CZCE：PX：11合约,2024/09/20,6858,6870,6746,6808,6804,16184,43389,
5308,CZCE：PX：11合约,2024/09/23,6796,6808,6664,6704,6734,17105,38661,
5309,CZCE：PX：11合约,2024/09/24,6696,6916,6660,6894,6792,17423,32916,
5310,CZCE：PX：11合约,2024/09/25,6894,7096,6876,6892,6976,24301,25052,
5311,CZCE：PX：11合约,2024/09/26,6860,6934,6776,6842,6866,45818,22258,
5312,CZCE：PX：11合约,2024/09/27,6840,7022,6822,6956,6882,35861,12854,
5313,CZCE：PX：11合约,2024/09/30,6958,7332,6922,7256,7116,18103,8465,
5314,CZCE：PX：11合约,2024/10/08,7640,7660,7354,7386,7474,5274,7408,
5315,CZCE：PX：11合约,2024/10/09,7384,7414,7226,7250,7298,4792,4760,
5316,CZCE：PX：11合约,2024/10/10,7212,7278,7126,7236,7216,1662,3727,
5317,CZCE：PX：11合约,2024/10/11,7274,7306,7216,7232,7262,1907,2337,
5318,CZCE：PX：11合约,2024/10/14,7232,7306,7104,7130,7204,741,1943,
5319,CZCE：PX：11合约,2024/10/15,7078,7094,6908,6922,6988,934,1854,
5320,CZCE：PX：11合约,2024/10/16,6954,6954,6876,6880,6922,246,1813,
5321,CZCE：PX：11合约,2024/10/17,6880,6880,6750,6750,6840,76,1768,
5322,CZCE：PX：11合约,2024/10/18,6774,6854,6772,6854,6798,66,1718,
5323,CZCE：PX：11合约,2024/10/21,6834,6834,6752,6762,6758,264,1559,
5324,CZCE：PX：11合约,2024/10/22,6772,6894,6772,6814,6836,163,1451,
5325,CZCE：PX：11合约,2024/10/23,6834,6972,6834,6882,6914,99,1407,
5326,CZCE：PX：11合约,2024/10/24,6874,6890,6842,6852,6868,223,1228,
5327,CZCE：PX：11合约,2024/10/25,6828,6894,6752,6802,6780,170,1153,
5328,CZCE：PX：11合约,2024/10/28,6830,6856,6710,6788,6752,119,1138,
5329,CZCE：PX：11合约,2024/10/29,6768,6768,6638,6644,6692,8,1137,
5330,CZCE：PX：11合约,2024/10/30,6682,6778,6612,6700,6682,154,1000,
5331,CZCE：PX：11合约,2024/10/31,6684,6724,6434,6576,6608,73,987,
5332,CZCE：PX：11合约,2024/11/01,#N/A,#N/A,#N/A,#N/A,6608,0,0,
5333,CZCE：PX：11合约,2024/11/04,#N/A,#N/A,#N/A,#N/A,6586,0,0,
5334,CZCE：PX：11合约,2024/11/05,#N/A,#N/A,#N/A,#N/A,6636,0,0,
5335,CZCE：PX：11合约,2024/11/06,#N/A,#N/A,#N/A,#N/A,6594,0,0,
5336,CZCE：PX：11合约,2024/11/07,#N/A,#N/A,#N/A,#N/A,6526,0,0,
5337,CZCE：PX：11合约,2024/11/08,#N/A,#N/A,#N/A,#N/A,6652,0,0,
5338,CZCE：PX：11合约,2024/11/11,#N/A,#N/A,#N/A,#N/A,6526,0,0,
5339,CZCE：PX：11合约,2024/11/12,#N/A,#N/A,#N/A,#N/A,6496,0,0,
5340,CZCE：PX：11合约,2024/11/13,#N/A,#N/A,#N/A,#N/A,6494,0,0,
5341,CZCE：PX：11合约,2024/11/14,#N/A,#N/A,#N/A,#N/A,6444,0,0,
5342,CZCE：PX：11合约,2024/11/15,#N/A,#N/A,#N/A,#N/A,7196,0,0,
5343,CZCE：PX：11合约,2024/11/18,#N/A,#N/A,#N/A,#N/A,7142,0,0,
5344,CZCE：PX：11合约,2024/11/19,#N/A,#N/A,#N/A,#N/A,7142,0,0,
5345,CZCE：PX：11合约,2024/11/20,7406,7406,7398,7398,7402,3,3,
5346,CZCE：PX：11合约,2024/11/21,7308,7308,7308,7308,7308,3,3,
5347,CZCE：PX：11合约,2024/11/22,#N/A,#N/A,#N/A,#N/A,7274,0,3,
5348,CZCE：PX：11合约,2024/11/25,7084,7084,7084,7084,7084,3,3,
5349,CZCE：PX：11合约,2024/11/26,#N/A,#N/A,#N/A,#N/A,7084,0,3,
5350,CZCE：PX：11合约,2024/11/27,#N/A,#N/A,#N/A,#N/A,7104,0,3,
5351,CZCE：PX：11合约,2024/11/28,#N/A,#N/A,#N/A,#N/A,7104,0,3,
5352,CZCE：PX：11合约,2024/11/29,#N/A,#N/A,#N/A,#N/A,7104,0,3,
5353,CZCE：PX：11合约,2024/12/02,7034,7034,7034,7034,7034,1,3,
5354,CZCE：PX：11合约,2024/12/03,7156,7156,7156,7156,7156,1,3,
5355,CZCE：PX：11合约,2024/12/04,7096,7096,7072,7072,7086,5,3,
5356,CZCE：PX：11合约,2024/12/05,7022,7022,7022,7022,7022,1,4,
5357,CZCE：PX：11合约,2024/12/06,6986,6990,6926,6990,6968,4,4,
5358,CZCE：PX：11合约,2024/12/09,6972,6972,6968,6968,6970,2,4,
5359,CZCE：PX：11合约,2024/12/10,7014,7014,6952,6952,6974,3,6,
5360,CZCE：PX：11合约,2024/12/11,6964,6978,6964,6978,6970,3,6,
5361,CZCE：PX：11合约,2024/12/12,6986,7038,6854,7038,6978,12,6,
5362,CZCE：PX：11合约,2024/12/13,7086,7130,7086,7130,7112,7,11,
5363,CZCE：PX：11合约,2024/12/16,7134,7280,7120,7280,7176,11,13,
5364,CZCE：PX：11合约,2024/12/17,7260,7304,7256,7256,7280,10,19,
5365,CZCE：PX：11合约,2024/12/18,7268,7270,7260,7260,7266,3,22,
5366,CZCE：PX：11合约,2024/12/19,7270,7284,7222,7232,7250,9,24,
5367,CZCE：PX：11合约,2024/12/20,7246,7252,7176,7180,7208,14,29,
5368,CZCE：PX：11合约,2024/12/23,7200,7200,7200,7200,7200,1,28,
5369,CZCE：PX：11合约,2024/12/24,7144,7144,7144,7144,7144,1,28,
5370,CZCE：PX：11合约,2024/12/25,7158,7158,7142,7142,7148,3,27,
5371,CZCE：PX：11合约,2024/12/26,7062,7062,6994,7018,7038,10,23,
5372,CZCE：PX：11合约,2024/12/27,7052,7052,6992,6992,7022,2,23,
5373,CZCE：PX：11合约,2024/12/30,6964,6978,6950,6978,6962,9,23,
5374,CZCE：PX：11合约,2024/12/31,6980,7048,6936,7048,6978,8,22,
5375,CZCE：PX：11合约,2025/01/02,7232,7232,7178,7220,7206,5,21,
5376,CZCE：PX：11合约,2025/01/03,7222,7222,7220,7220,7222,2,20,
5377,CZCE：PX：11合约,2025/01/06,7332,7332,7232,7232,7284,3,20,
5378,CZCE：PX：11合约,2025/01/07,7282,7282,7070,7070,7218,9,23,
5379,CZCE：PX：11合约,2025/01/08,7054,7094,7054,7094,7072,5,21,
5380,CZCE：PX：11合约,2025/01/09,7240,7240,7240,7240,7240,1,22,
5381,CZCE：PX：11合约,2025/01/10,7302,7302,7258,7262,7272,4,24,
5382,CZCE：PX：11合约,2025/01/13,7498,7530,7450,7530,7492,5,24,
5383,CZCE：PX：11合约,2025/01/14,#N/A,#N/A,#N/A,#N/A,7492,0,24,
5384,CZCE：PX：11合约,2025/01/15,7560,7560,7560,7560,7560,1,24,
5385,CZCE：PX：11合约,2025/01/16,7630,7630,7602,7602,7618,4,25,
5386,CZCE：PX：11合约,2025/01/17,#N/A,#N/A,#N/A,#N/A,7610,0,25,
5387,CZCE：PX：11合约,2025/01/20,7436,7436,7436,7436,7436,1,24,
5388,CZCE：PX：11合约,2025/01/21,7460,7460,7460,7460,7460,1,24,
5389,CZCE：PX：11合约,2025/01/22,7426,7426,7418,7418,7422,3,26,
5390,CZCE：PX：11合约,2025/01/23,7342,7344,7340,7340,7342,4,25,
5391,CZCE：PX：11合约,2025/01/24,7210,7256,7210,7256,7232,4,22,
5392,CZCE：PX：11合约,2025/01/27,7214,7214,7134,7150,7162,21,12,
5393,CZCE：PX：11合约,2025/02/05,7134,7134,7104,7106,7116,5,15,
5394,CZCE：PX：11合约,2025/02/06,#N/A,#N/A,#N/A,#N/A,7172,0,15,
5395,CZCE：PX：11合约,2025/02/07,7296,7358,7296,7358,7336,5,10,
5396,CZCE：PX：11合约,2025/02/10,7368,7404,7324,7404,7356,16,8,
5397,CZCE：PX：11合约,2025/02/11,7392,7392,7392,7392,7392,2,6,
5398,CZCE：PX：11合约,2025/02/12,#N/A,#N/A,#N/A,#N/A,7392,0,6,
5399,CZCE：PX：11合约,2025/02/13,7356,7360,7338,7338,7350,5,6,
5400,CZCE：PX：11合约,2025/02/14,7334,7334,7334,7334,7334,2,6,
5401,CZCE：PX：11合约,2025/02/17,7284,7326,7284,7326,7306,2,6,
5402,CZCE：PX：11合约,2025/02/18,#N/A,#N/A,#N/A,#N/A,7338,0,6,
5403,CZCE：PX：11合约,2025/02/19,#N/A,#N/A,#N/A,#N/A,7338,0,6,
5404,CZCE：PX：11合约,2025/02/20,#N/A,#N/A,#N/A,#N/A,7338,0,6,
5405,CZCE：PX：11合约,2025/02/21,#N/A,#N/A,#N/A,#N/A,7286,0,6,
5406,CZCE：PX：11合约,2025/02/24,7230,7230,7230,7230,7230,1,5,
5407,CZCE：PX：11合约,2025/02/25,#N/A,#N/A,#N/A,#N/A,7206,0,5,
5408,CZCE：PX：11合约,2025/02/26,#N/A,#N/A,#N/A,#N/A,7122,0,5,
5409,CZCE：PX：11合约,2025/02/27,#N/A,#N/A,#N/A,#N/A,7122,0,5,
5410,CZCE：PX：11合约,2025/02/28,#N/A,#N/A,#N/A,#N/A,7122,0,5,
5411,CZCE：PX：11合约,2025/03/03,7114,7114,7114,7114,7114,2,3,
5412,CZCE：PX：11合约,2025/03/04,7074,7118,6974,6974,7042,6,5,
5413,CZCE：PX：11合约,2025/03/05,6974,6974,6936,6936,6956,2,7,
5414,CZCE：PX：11合约,2025/03/06,6860,6902,6860,6892,6888,6,6,
5415,CZCE：PX：11合约,2025/03/07,6910,6910,6910,6910,6910,1,6,
5416,CZCE：PX：11合约,2025/03/10,#N/A,#N/A,#N/A,#N/A,6910,0,6,
5417,CZCE：PX：11合约,2025/03/11,#N/A,#N/A,#N/A,#N/A,6852,0,6,
5418,CZCE：PX：11合约,2025/03/12,6850,6850,6782,6782,6806,3,5,
5419,CZCE：PX：11合约,2025/03/13,6830,6830,6830,6830,6830,1,5,
5420,CZCE：PX：11合约,2025/03/14,#N/A,#N/A,#N/A,#N/A,6878,0,5,
5421,CZCE：PX：11合约,2025/03/17,6864,6904,6842,6902,6878,12,8,
5422,CZCE：PX：11合约,2025/03/18,6870,6938,6870,6938,6904,2,7,
5423,CZCE：PX：11合约,2025/03/19,#N/A,#N/A,#N/A,#N/A,6892,0,7,
5424,CZCE：PX：11合约,2025/03/20,#N/A,#N/A,#N/A,#N/A,6916,0,7,
5425,CZCE：PX：11合约,2025/03/21,#N/A,#N/A,#N/A,#N/A,6936,0,7,
5426,CZCE：PX：11合约,2025/03/24,#N/A,#N/A,#N/A,#N/A,6954,0,7,
5427,CZCE：PX：11合约,2025/03/25,#N/A,#N/A,#N/A,#N/A,6954,0,7,
5428,CZCE：PX：11合约,2025/03/26,6960,6960,6960,6960,6960,1,6,
5429,CZCE：PX：11合约,2025/03/27,#N/A,#N/A,#N/A,#N/A,7014,0,6,
5430,CZCE：PX：11合约,2025/03/28,#N/A,#N/A,#N/A,#N/A,7008,0,6,
5431,CZCE：PX：11合约,2025/03/31,#N/A,#N/A,#N/A,#N/A,6938,0,6,
5432,CZCE：PX：11合约,2025/04/01,#N/A,#N/A,#N/A,#N/A,7020,0,6,
5433,CZCE：PX：11合约,2025/04/02,#N/A,#N/A,#N/A,#N/A,7010,0,6,
5434,CZCE：PX：11合约,2025/04/03,#N/A,#N/A,#N/A,#N/A,6876,0,6,
5435,CZCE：PX：11合约,2025/04/07,#N/A,#N/A,#N/A,#N/A,6686,0,6,
