指标名称,涤纶长丝：DTY150D/48F：市场价：江浙地区（日）,涤纶长丝：POY150D/48F：市场价：江浙地区（日）,涤纶长丝：FDY150D/96F：市场价：江浙地区（日）,聚酯纤维长丝：产量：中国（周）,聚酯纤维长丝：产量：中国（月）,聚酯纤维长丝：中国企业：产能利用率（周）,涤纶长丝：损失量：中国（周）,聚酯纤维长丝：损失量：中国（月）,聚酯纤维长丝：DTY：厂内库存可用天数：中国（周）,聚酯纤维长丝：FDY：厂内库存可用天数：中国（周）,聚酯纤维长丝：POY：厂内库存可用天数：中国（周）,聚酯纤维长丝：表观消费量：中国（月）,聚酯纤维长丝：产销率：中国（日）,聚酯纤维长丝：DTY：生产毛利：中国（日）,聚酯纤维长丝：FDY：生产毛利：中国（日）,聚酯纤维长丝：POY：生产毛利：中国（日）,聚酯弹力丝：进口数量合计：中国（月）,聚酯弹力丝：出口数量合计：中国（月）
2024/06/14,9325,7875,8325,700651,#N/A,86.74,107086,#N/A,27.5,22.3,26.5,#N/A,53.1,250,178.48,78.48,#N/A,#N/A
2024/06/17,9325,7875,8325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40,250,234.36,134.36,#N/A,#N/A
2024/06/18,9325,7875,8325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.9,250,236.56,136.56,#N/A,#N/A
2024/06/19,9350,7875,8350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50.7,225,225.72,150.72,#N/A,#N/A
2024/06/20,9350,7875,8350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.9,225,212.37,137.37,#N/A,#N/A
2024/06/21,9350,7875,8350,700651,#N/A,86.74,107086,#N/A,27.4,23.2,28.6,#N/A,43.3,225,198.3,123.3,#N/A,#N/A
2024/06/24,9400,7925,8400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.3,225,268,193,#N/A,#N/A
2024/06/25,9400,7975,8400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.7,225,210.59,135.59,#N/A,#N/A
2024/06/26,9400,7975,8400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.5,225,208.83,133.83,#N/A,#N/A
2024/06/27,9400,7975,8400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30.2,225,197.78,122.78,#N/A,#N/A
2024/06/28,9400,7975,8400,701984,#N/A,86.9057,105753,#N/A,26.9,22.4,26.8,#N/A,59.8,225,142.3,67.3,#N/A,#N/A
2024/06/30,#N/A,#N/A,#N/A,#N/A,3008398,#N/A,#N/A,453332,#N/A,#N/A,#N/A,2697615.39,#N/A,#N/A,#N/A,#N/A,1033026,151486434
2024/07/01,9400,8000,8500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.6,200,236.11,86.11,#N/A,#N/A
2024/07/02,9400,8000,8500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.1,200,216.99,66.98,#N/A,#N/A
2024/07/03,9400,8000,8500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,71.4,200,138.05,-11.95,#N/A,#N/A
2024/07/04,9425,8025,8550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,57.5,200,181.18,6.18,#N/A,#N/A
2024/07/05,9425,8025,8550,708650,#N/A,87.7343,99087,#N/A,26.4,22.6,27.4,#N/A,38.2,200,273.71,98.71,#N/A,#N/A
2024/07/08,9425,8025,8550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.6,200,299.38,124.38,#N/A,#N/A
2024/07/09,9425,8025,8550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33.6,200,316.64,141.64,#N/A,#N/A
2024/07/10,9425,8025,8550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.5,200,328.38,153.38,#N/A,#N/A
2024/07/11,9425,8000,8550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40,225,298.05,98.05,#N/A,#N/A
2024/07/12,9425,8000,8500,707651,#N/A,87.61,100086,#N/A,26.9,23.9,28.4,#N/A,40.1,225,243.7,93.69,#N/A,#N/A
2024/07/15,9425,8000,8500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50.8,225,345.83,145.83,#N/A,#N/A
2024/07/16,9425,8000,8500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33.7,225,338.72,188.72,#N/A,#N/A
2024/07/17,9425,7990,8475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,69.8,235,322.68,187.68,#N/A,#N/A
2024/07/18,9425,7990,8475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.5,235,328.8,193.8,#N/A,#N/A
2024/07/19,9425,7990,8475,701940,#N/A,86.9029,105797,#N/A,27.8,24.6,29.3,#N/A,57.5,235,329.8,194.8,#N/A,#N/A
2024/07/22,9425,7990,8475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.5,235,337.35,202.35,#N/A,#N/A
2024/07/23,9225,7675,8250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,238.9,350,126.92,-98.08,#N/A,#N/A
2024/07/24,9225,7675,8250,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,204.2,350,159.1,-65.9,#N/A,#N/A
2024/07/25,9250,7750,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75.8,300,244.9,44.9,#N/A,#N/A
2024/07/26,9250,7750,8300,700868,#N/A,86.77,106869,#N/A,20.5,19.6,19.2,#N/A,36.8,300,242.43,42.43,#N/A,#N/A
2024/07/29,9250,7750,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.2,300,225.11,25.1,#N/A,#N/A
2024/07/30,9250,7750,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.9,300,281.87,81.87,#N/A,#N/A
2024/07/31,9250,7750,8300,#N/A,3127286,#N/A,#N/A,449835,#N/A,#N/A,#N/A,2846556.09,38.9,300,268.3,68.3,1542655,140632205
2024/08/01,9250,7750,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.5,300,184.33,-15.67,#N/A,#N/A
2024/08/02,9250,7750,8300,714160,#N/A,88.4186,93577,#N/A,22.1,21,20.7,#N/A,44.8,300,231.72,31.72,#N/A,#N/A
2024/08/05,9250,7750,8300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31,300,336.19,136.19,#N/A,#N/A
2024/08/06,9150,7600,8125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.8,350,197.56,22.56,#N/A,#N/A
2024/08/07,9150,7600,8125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.8,350,265.45,90.44,#N/A,#N/A
2024/08/08,9150,7600,8125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.1,350,266.42,91.42,#N/A,#N/A
2024/08/09,9075,7525,8125,713167,#N/A,88.29,94570,#N/A,23.7,22.9,22.5,#N/A,47.8,350,339.17,89.17,#N/A,#N/A
2024/08/12,9075,7500,8000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,79.8,375,186.88,36.88,#N/A,#N/A
2024/08/13,9025,7475,8000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,74,350,133.91,-41.09,#N/A,#N/A
2024/08/14,9025,7475,8000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50.8,350,143.88,-31.13,#N/A,#N/A
2024/08/15,9025,7475,8000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.9,350,244.96,69.96,#N/A,#N/A
2024/08/16,9025,7475,8000,713167,#N/A,88.29,94570,#N/A,19.9,18.6,15.3,#N/A,40.2,350,196.1,21.1,#N/A,#N/A
2024/08/19,9025,7475,8000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.2,350,302.9,127.9,#N/A,#N/A
2024/08/20,9025,7475,8000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.5,350,354.12,179.12,#N/A,#N/A
2024/08/21,9025,7475,8000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.8,350,310.79,135.79,#N/A,#N/A
2024/08/22,9025,7475,8000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31.3,350,320.01,145.01,#N/A,#N/A
2024/08/23,9000,7450,7975,713347,#N/A,88.3114,94389.67,#N/A,21.8,21.4,19.2,#N/A,35.2,350,344.05,169.05,#N/A,#N/A
2024/08/26,8875,7325,7850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,194.8,350,156.1,-18.9,#N/A,#N/A
2024/08/27,8900,7350,7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.4,350,111.3,-63.7,#N/A,#N/A
2024/08/28,8900,7350,7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26.4,350,154.56,-20.44,#N/A,#N/A
2024/08/29,8900,7350,7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.9,350,177.45,2.45,#N/A,#N/A
2024/08/30,8900,7350,7875,715987,#N/A,88.6371,91749.67,#N/A,21.7,16.9,11.8,#N/A,36.4,350,176.7,1.69,#N/A,#N/A
2024/08/31,#N/A,#N/A,#N/A,#N/A,3162233,#N/A,#N/A,417087.34,#N/A,#N/A,#N/A,2839565.96,#N/A,#N/A,#N/A,#N/A,1362188,159475520
2024/09/02,8875,7350,7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.1,325,357.16,182.16,#N/A,#N/A
2024/09/03,8850,7350,7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31.7,300,392.78,217.78,#N/A,#N/A
2024/09/04,8825,7325,7825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.3,300,447.2,297.2,#N/A,#N/A
2024/09/05,8825,7325,7825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,32.4,300,474.25,324.25,#N/A,#N/A
2024/09/06,8750,7300,7800,717010,#N/A,87.93,98427,#N/A,23.1,18.8,14.7,#N/A,33.7,250,515.55,365.55,#N/A,#N/A
2024/09/09,8750,7300,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.4,250,598.61,448.61,#N/A,#N/A
2024/09/10,8750,7275,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.4,275,684.76,509.76,#N/A,#N/A
2024/09/11,8600,7100,7600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,63.1,300,614.83,464.83,#N/A,#N/A
2024/09/12,8600,7100,7600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.8,300,521.05,371.05,#N/A,#N/A
2024/09/13,8500,7000,7500,717900,#N/A,88.0386,97537,#N/A,25.7,21.4,18.2,#N/A,230,300,350.9,200.9,#N/A,#N/A
2024/09/14,8500,7000,7500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.9,300,355.25,205.25,#N/A,#N/A
2024/09/18,8500,7000,7500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.7,300,422.14,272.14,#N/A,#N/A
2024/09/19,8500,7000,7500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.9,300,436.3,286.3,#N/A,#N/A
2024/09/20,8500,7000,7500,725203,#N/A,88.9371,90234,#N/A,26.5,21.5,18.5,#N/A,43.5,300,366.82,216.82,#N/A,#N/A
2024/09/23,8500,6950,7450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.9,350,355.53,205.53,#N/A,#N/A
2024/09/24,8450,6850,7400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,129.3,400,251.23,51.23,#N/A,#N/A
2024/09/25,8450,6850,7425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31.9,400,130.61,-94.39,#N/A,#N/A
2024/09/26,8475,6900,7450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.7,375,227.49,27.48,#N/A,#N/A
2024/09/27,8475,6900,7450,728315,#N/A,89.32,87122,#N/A,22.4,16.3,10.7,#N/A,42.3,375,193.8,-6.2,#N/A,#N/A
2024/09/29,8475,6900,7450,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,57.8,375,171.35,-28.65,#N/A,#N/A
2024/09/30,8475,6925,7475,#N/A,3099748,#N/A,#N/A,394982,#N/A,#N/A,#N/A,2808419.01,290.8,350,23.53,-176.47,1552507,138000443
2024/10/04,#N/A,#N/A,#N/A,728315,#N/A,89.32,87122,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2024/10/08,8850,7450,7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52.6,200,136.64,61.64,#N/A,#N/A
2024/10/09,8850,7450,7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30.8,200,237.33,162.33,#N/A,#N/A
2024/10/10,8850,7450,7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30.3,200,316.53,241.53,#N/A,#N/A
2024/10/11,8850,7450,7875,728315,#N/A,89.32,87122,#N/A,22,14.7,8.7,#N/A,34.4,200,276.46,201.46,#N/A,#N/A
2024/10/12,8850,7450,7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33.6,200,256.36,181.36,#N/A,#N/A
2024/10/14,8850,7450,7875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,32,200,306.05,231.05,#N/A,#N/A
2024/10/15,8850,7350,7850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.2,300,396.62,246.62,#N/A,#N/A
2024/10/16,8825,7325,7850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.5,300,473.65,298.65,#N/A,#N/A
2024/10/17,8800,7275,7825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31.6,325,533.21,333.21,#N/A,#N/A
2024/10/18,8750,7200,7750,728315,#N/A,89.32,87122,#N/A,23.8,17.8,15.3,#N/A,65.4,350,443.63,243.63,#N/A,#N/A
2024/10/21,8725,7150,7700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33.9,375,435.77,235.77,#N/A,#N/A
2024/10/22,8725,7150,7700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.9,375,378.86,178.86,#N/A,#N/A
2024/10/23,8725,7150,7700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.2,375,343.57,143.57,#N/A,#N/A
2024/10/24,8725,7150,7700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.1,375,371.31,171.31,#N/A,#N/A
2024/10/25,8725,7150,7700,728315,#N/A,89.32,87122,#N/A,22.9,18.3,17.2,#N/A,34.4,375,400.15,200.15,#N/A,#N/A
2024/10/28,8575,6975,7525,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,62.4,400,249.13,49.13,#N/A,#N/A
2024/10/29,8575,6975,7525,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,98.1,400,322.12,122.12,#N/A,#N/A
2024/10/30,8575,7025,7575,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,53.4,350,402.8,202.8,#N/A,#N/A
2024/10/31,8575,7025,7575,#N/A,3226475,#N/A,#N/A,384746,#N/A,#N/A,#N/A,2866960.62,70,350,359.81,159.81,1584913,174776857
2024/11/01,8575,7025,7575,729395,#N/A,89.4514,86042,#N/A,19.9,18,13.7,#N/A,41.5,350,321.92,121.92,#N/A,#N/A
2024/11/04,8575,7025,7575,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.2,350,334.08,134.08,#N/A,#N/A
2024/11/05,8575,7025,7575,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.4,350,287.9,87.89,#N/A,#N/A
2024/11/06,8575,7025,7575,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.9,375,309.53,84.53,#N/A,#N/A
2024/11/07,8575,7000,7535,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.1,375,253.61,68.6,#N/A,#N/A
2024/11/08,8550,6950,7500,730695,#N/A,89.61,84742,#N/A,19.4,18.9,15.1,#N/A,85.7,400,202.17,2.17,#N/A,#N/A
2024/11/11,8525,6950,7500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.8,375,294.95,94.95,#N/A,#N/A
2024/11/12,8525,6950,7500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.4,375,297.04,97.04,#N/A,#N/A
2024/11/13,8525,6950,7500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31.2,375,268.04,68.04,#N/A,#N/A
2024/11/14,8525,6950,7500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.3,375,314.89,114.89,#N/A,#N/A
2024/11/15,8525,6950,7500,729589,#N/A,89.3986,86542,#N/A,22.3,21.3,17.6,#N/A,35.5,375,342.73,142.73,#N/A,#N/A
2024/11/18,8400,6825,7350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,108.5,375,223.15,48.15,#N/A,#N/A
2024/11/19,8400,6875,7400,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.4,325,226.38,51.38,#N/A,#N/A
2024/11/20,8400,6875,7425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.7,325,217.61,17.6,#N/A,#N/A
2024/11/21,8400,6875,7425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.7,325,211.4,11.4,#N/A,#N/A
2024/11/22,8400,6875,7425,726824,#N/A,88.87,91042,#N/A,24.2,21.5,16.9,#N/A,41.4,325,192.77,-7.23,#N/A,#N/A
2024/11/25,8400,6875,7425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.7,325,243.26,43.26,#N/A,#N/A
2024/11/26,8350,6775,7375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.3,375,230.69,-19.31,#N/A,#N/A
2024/11/27,8325,6725,7350,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.3,400,193.16,-81.84,#N/A,#N/A
2024/11/28,8200,6600,7225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,519.8,400,89.06,-185.95,#N/A,#N/A
2024/11/29,8225,6650,7275,726824,#N/A,88.87,91042,#N/A,24.9,21.8,17.3,#N/A,24.7,375,121.76,-153.24,#N/A,#N/A
2024/11/30,#N/A,#N/A,#N/A,#N/A,3121896,#N/A,#N/A,379080,#N/A,#N/A,#N/A,2775224.03,#N/A,#N/A,#N/A,#N/A,1029615,166740203
2024/12/02,8225,6650,7275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.6,375,93.44,-181.56,#N/A,#N/A
2024/12/03,8225,6675,7300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.7,350,119.12,-155.89,#N/A,#N/A
2024/12/04,8225,6675,7300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.5,350,102.05,-172.95,#N/A,#N/A
2024/12/05,8225,6675,7300,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.4,350,165.88,-110.12,#N/A,#N/A
2024/12/06,8225,6675,7300,729936,#N/A,89.2486,87930,#N/A,23.5,17.9,11.6,#N/A,40.1,350,186.09,-88.91,#N/A,#N/A
2024/12/09,8150,6675,7275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.5,275,204.63,-45.37,#N/A,#N/A
2024/12/10,8150,6675,7275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,104.6,275,121.46,-128.55,#N/A,#N/A
2024/12/11,8125,6750,7325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.4,175,156.77,-68.23,#N/A,#N/A
2024/12/12,8125,6750,7325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.7,175,126.87,-98.13,#N/A,#N/A
2024/12/13,8125,6750,7325,730695,#N/A,89.34,87171,#N/A,22.1,16.7,9.3,#N/A,38.2,175,118.07,-106.93,#N/A,#N/A
2024/12/16,8225,6850,7375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.2,175,84.16,-90.84,#N/A,#N/A
2024/12/17,8225,6850,7375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.2,175,56.83,-118.17,#N/A,#N/A
2024/12/18,8225,6850,7375,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.2,175,87.81,-87.19,#N/A,#N/A
2024/12/19,8225,6900,7425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31.2,125,179.58,4.57,#N/A,#N/A
2024/12/20,8225,6925,7425,731697,#N/A,89.2886,87798,#N/A,18.1,12.3,2.6,#N/A,40.5,100,203.79,53.79,#N/A,#N/A
2024/12/23,8225,6925,7425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.5,100,187.2,37.2,#N/A,#N/A
2024/12/24,8225,6925,7425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.1,100,173.8,23.8,#N/A,#N/A
2024/12/25,8225,6925,7425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33.3,100,153.64,3.64,#N/A,#N/A
2024/12/26,8225,6925,7425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.9,100,184.34,34.34,#N/A,#N/A
2024/12/27,8225,6925,7425,729909,#N/A,88.73,92591,#N/A,19.7,14.8,4.7,#N/A,184.4,100,232.31,82.31,#N/A,#N/A
2024/12/30,8225,7000,7475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.9,25,260.2,135.2,#N/A,#N/A
2024/12/31,8225,7000,7475,#N/A,3229730,#N/A,#N/A,403310,#N/A,#N/A,#N/A,2876118.09,41.3,25,233.68,108.68,1096937,173980372
2025/01/02,8300,7050,7500,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.7,50,176.04,76.04,#N/A,#N/A
2025/01/03,8300,7075,7525,719215,#N/A,88.0686,97594,#N/A,17.2,12.2,2.9,#N/A,42.5,25,209.44,109.44,#N/A,#N/A
2025/01/06,8300,7100,7550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.7,0,236.55,136.55,#N/A,#N/A
2025/01/07,8300,7100,7550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26.9,0,313.62,213.62,#N/A,#N/A
2025/01/08,8300,7100,7550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.1,0,321.75,221.75,#N/A,#N/A
2025/01/09,8300,7100,7550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.5,0,205.5,105.5,#N/A,#N/A
2025/01/10,8400,7150,7600,701170.2,#N/A,88.1629,94127.8,#N/A,17.4,12.8,4.6,#N/A,39.6,50,209.58,109.58,#N/A,#N/A
2025/01/13,8425,7250,7650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.1,-25,152.13,102.13,#N/A,#N/A
2025/01/14,8450,7275,7700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.6,-25,211.43,136.43,#N/A,#N/A
2025/01/15,8450,7275,7700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,32.4,-25,181.18,106.18,#N/A,#N/A
2025/01/16,8500,7300,7750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31,0,161.11,61.1,#N/A,#N/A
2025/01/17,8500,7300,7750,683377.8,#N/A,85.9286,111920.2,#N/A,17.3,12.6,5.8,#N/A,30.5,0,169.48,69.48,#N/A,#N/A
2025/01/20,8500,7300,7750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27.7,0,250.44,150.44,#N/A,#N/A
2025/01/21,8500,7300,7725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.9,0,201.64,126.64,#N/A,#N/A
2025/01/22,8500,7300,7725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18.1,0,231.98,156.98,#N/A,#N/A
2025/01/23,8500,7300,7725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12.5,0,280.76,205.76,#N/A,#N/A
2025/01/24,8500,7300,7725,639658.8,#N/A,80.4286,155639.2,#N/A,19.1,14.1,7.5,#N/A,10.8,0,334.48,259.48,#N/A,#N/A
2025/01/26,8500,7300,7725,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,0,334.48,259.48,#N/A,#N/A
