指标名称,PET切片：纤维：半光切片：市场价：华东地区（日）,PET切片：纤维：产量：中国（周）,PET切片：纤维：产量：中国（月）,PET切片：纤维：产能利用率：中国（周）,PET切片：纤维：产能利用率：中国（月）,PET切片：厂内库存可用天数：中国（周）,PET切片：纤维：表观消费量：中国（月）,PET切片：产销率：中国（日）,PET切片：纤维：生产毛利：中国（日）,粘数＜78毫升/克的聚对苯二甲酸乙二酯切片：进口数量合计：全球→中国（月）,粘数＜78毫升/克的聚对苯二甲酸乙二酯切片：出口数量合计：中国→全球（月）
2023/09/27,7060,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,184.06,32.29,#N/A,#N/A
2023/09/28,7100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,92.77,9.14,#N/A,#N/A
2023/09/29,#N/A,13.18,#N/A,78.87,#N/A,5.34,#N/A,#N/A,#N/A,#N/A,#N/A
2023/09/30,#N/A,#N/A,59.07,#N/A,82.49,#N/A,54.51,#N/A,#N/A,30939866,76823489
2023/10/06,#N/A,13.11,#N/A,78.44,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023/10/07,7050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.58,273.74,#N/A,#N/A
2023/10/08,7020,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26.51,223.37,#N/A,#N/A
2023/10/09,7000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,81.96,117.2,#N/A,#N/A
2023/10/10,6920,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,59.03,89.82,#N/A,#N/A
2023/10/11,6900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.81,97.14,#N/A,#N/A
2023/10/12,6850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60.4,123.39,#N/A,#N/A
2023/10/13,6830,13.7,#N/A,81.99,#N/A,7.84,#N/A,88.71,102,#N/A,#N/A
2023/10/16,6870,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,101.96,98.32,#N/A,#N/A
2023/10/17,6860,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,92.97,134.03,#N/A,#N/A
2023/10/18,6875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.69,129.8,#N/A,#N/A
2023/10/19,6845,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.94,144.82,#N/A,#N/A
2023/10/20,6840,14.54,#N/A,86.16,#N/A,7.51,#N/A,114.21,116.21,#N/A,#N/A
2023/10/23,6770,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,74.55,157.26,#N/A,#N/A
2023/10/24,6720,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,77.38,75.9,#N/A,#N/A
2023/10/25,6750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75.69,7.67,#N/A,#N/A
2023/10/26,6790,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,59.36,23.7,#N/A,#N/A
2023/10/27,6750,14.68,#N/A,84.9,#N/A,6.61,#N/A,65.54,6.93,#N/A,#N/A
2023/10/30,6800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,61.04,-16.43,#N/A,#N/A
2023/10/31,6780,#N/A,63.06,#N/A,83.74,#N/A,58.26,55.35,-31.31,32467871,80546255
2023/11/01,6800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.85,-25.04,#N/A,#N/A
2023/11/02,6800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.93,-6.03,#N/A,#N/A
2023/11/03,6800,14.93,#N/A,86.04,#N/A,7.12,#N/A,93.59,-52.74,#N/A,#N/A
2023/11/06,6780,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.99,-21.82,#N/A,#N/A
2023/11/07,6750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,127.43,-77.98,#N/A,#N/A
2023/11/08,6720,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.13,-30.13,#N/A,#N/A
2023/11/09,6750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,32.67,-31.69,#N/A,#N/A
2023/11/10,6750,14.68,#N/A,84.38,#N/A,7.01,#N/A,33.91,-58.55,#N/A,#N/A
2023/11/13,6700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.54,-53.88,#N/A,#N/A
2023/11/14,6740,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,159.55,-74.48,#N/A,#N/A
2023/11/15,6730,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.5,-128.62,#N/A,#N/A
2023/11/16,6750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,86.07,-162.95,#N/A,#N/A
2023/11/17,6840,14.63,#N/A,84.09,#N/A,7.8,#N/A,55.91,-143.87,#N/A,#N/A
2023/11/20,6840,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50.84,-142.68,#N/A,#N/A
2023/11/21,6750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.01,-136.03,#N/A,#N/A
2023/11/22,6720,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,32.67,-38.8,#N/A,#N/A
2023/11/23,6710,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,57.33,-2.77,#N/A,#N/A
2023/11/24,6710,14.6,#N/A,83.18,#N/A,8.97,#N/A,58.07,5.48,#N/A,#N/A
2023/11/27,6680,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.93,30.5,#N/A,#N/A
2023/11/28,6650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,72.67,25.82,#N/A,#N/A
2023/11/29,6640,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,64.08,67.67,#N/A,#N/A
2023/11/30,6640,#N/A,62.94,#N/A,84,#N/A,61.26,74.26,11.52,36328177,103644937
2023/12/01,6640,14.78,#N/A,83.9,#N/A,9.69,#N/A,38.32,-1.08,#N/A,#N/A
2023/12/04,6640,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.65,28.23,#N/A,#N/A
2023/12/05,6630,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33.81,47.72,#N/A,#N/A
2023/12/06,6630,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.11,34.03,#N/A,#N/A
2023/12/07,6600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.13,1.16,#N/A,#N/A
2023/12/08,6630,15.34,#N/A,87.05,#N/A,9.06,#N/A,111.44,-23.75,#N/A,#N/A
2023/12/11,6620,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.31,-31.34,#N/A,#N/A
2023/12/12,6620,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,64.41,-53.99,#N/A,#N/A
2023/12/13,6600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.1,22.75,#N/A,#N/A
2023/12/14,6590,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.36,43.67,#N/A,#N/A
2023/12/15,6615,15.38,#N/A,87.28,#N/A,9.27,#N/A,121.93,13.27,#N/A,#N/A
2023/12/18,6625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.87,-2.54,#N/A,#N/A
2023/12/19,6650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.28,-32.12,#N/A,#N/A
2023/12/20,6690,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,130.05,-80.58,#N/A,#N/A
2023/12/21,6720,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33.47,-125.51,#N/A,#N/A
2023/12/22,6735,15.38,#N/A,87.28,#N/A,9.73,#N/A,53.27,177.12,#N/A,#N/A
2023/12/25,6735,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.19,-133.3,#N/A,#N/A
2023/12/26,6735,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,32.65,-144.53,#N/A,#N/A
2023/12/27,6755,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,86.91,-155.97,#N/A,#N/A
2023/12/28,6755,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52.47,-153.55,#N/A,#N/A
2023/12/29,6750,15.34,#N/A,87.09,#N/A,10.18,#N/A,47.03,-114.92,#N/A,#N/A
2023/12/31,#N/A,#N/A,67.99,#N/A,87.14,#N/A,54.56,#N/A,#N/A,35720710,88271527
2024/01/02,6800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.61,-147.68,#N/A,#N/A
2024/01/03,6750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.38,-147.7,#N/A,#N/A
2024/01/04,6780,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.37,-118.29,#N/A,#N/A
2024/01/05,6745,14.89,#N/A,86.68,#N/A,9.14,#N/A,70.2,-165.26,#N/A,#N/A
2024/01/08,6750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.62,-115.18,#N/A,#N/A
2024/01/09,6720,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.09,-57.65,#N/A,#N/A
2024/01/10,6750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,99.75,-28.57,#N/A,#N/A
2024/01/11,6720,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,57.18,-27.07,#N/A,#N/A
2024/01/12,6750,14.53,#N/A,86.37,#N/A,8.76,#N/A,84.6,-44.63,#N/A,#N/A
2024/01/15,6750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.56,-68.71,#N/A,#N/A
2024/01/16,6750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,77.03,-120.08,#N/A,#N/A
2024/01/17,6770,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30.1,-121.2,#N/A,#N/A
2024/01/18,6800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33.02,-130.74,#N/A,#N/A
2024/01/19,6820,14.42,#N/A,85.67,#N/A,9.58,#N/A,52.15,-113.25,#N/A,#N/A
2024/01/22,6835,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,94.11,-129.05,#N/A,#N/A
2024/01/23,6870,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,114.65,-126.4,#N/A,#N/A
2024/01/24,6870,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,101.39,-191.84,#N/A,#N/A
2024/01/25,6920,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,31.14,-193.98,#N/A,#N/A
2024/01/26,7000,13.91,#N/A,82.67,#N/A,6.49,#N/A,30.74,-131.83,#N/A,#N/A
2024/01/29,7000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,64.11,-144.14,#N/A,#N/A
2024/01/30,7000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21.36,-108.86,#N/A,#N/A
2024/01/31,7000,#N/A,59.82,#N/A,82.5,#N/A,54.51,52.67,-96.52,38851026,91861537
2024/02/01,6980,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,17.57,-53.58,#N/A,#N/A
2024/02/02,6940,12.52,#N/A,74.39,#N/A,7.92,#N/A,23.71,-31.65,#N/A,#N/A
2024/02/04,6935,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12.57,-4.31,#N/A,#N/A
2024/02/05,6935,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.23,-39.56,#N/A,#N/A
2024/02/06,6935,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.8,-27.49,#N/A,#N/A
2024/02/07,6935,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.5,-78.28,#N/A,#N/A
2024/02/08,6935,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,-73.3,#N/A,#N/A
2024/02/09,#N/A,11.36,#N/A,67.5,#N/A,8.01,#N/A,#N/A,#N/A,#N/A,#N/A
2024/02/18,7000,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60.94,-97.8,#N/A,#N/A
2024/02/19,7030,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28.81,-80.53,#N/A,#N/A
2024/02/20,7005,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18.32,-25.32,#N/A,#N/A
2024/02/21,6985,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,17.43,2.18,#N/A,#N/A
2024/02/22,6990,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.65,-45.44,#N/A,#N/A
2024/02/23,6990,11.37,#N/A,67.6,#N/A,10.86,#N/A,32.52,-49.73,#N/A,#N/A
2024/02/26,6920,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21.63,-49.16,#N/A,#N/A
2024/02/27,6950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20.87,-46.3,#N/A,#N/A
2024/02/28,6960,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,64.63,-76.96,#N/A,#N/A
2024/02/29,6920,#N/A,47.24,#N/A,67.74,#N/A,43.29,29.85,-86.2,27380638,66830081
2024/03/01,6920,11.74,#N/A,69.67,#N/A,11.93,#N/A,47.13,-56.53,#N/A,#N/A
2024/03/04,6930,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.88,-61.63,#N/A,#N/A
2024/03/05,6910,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,32.77,16.09,#N/A,#N/A
2024/03/06,6890,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.4,6.5,#N/A,#N/A
2024/03/07,6885,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30.77,-14.68,#N/A,#N/A
2024/03/08,6870,12.42,#N/A,72.89,#N/A,12.37,#N/A,78.42,-0.43,#N/A,#N/A
2024/03/11,6820,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,71.78,-29.8,#N/A,#N/A
2024/03/12,6830,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,102.92,-50.56,#N/A,#N/A
2024/03/13,6825,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,22.57,-39,#N/A,#N/A
2024/03/14,6840,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,177.92,-60.05,#N/A,#N/A
2024/03/15,6870,13.08,#N/A,76.8,#N/A,11.12,#N/A,63.86,-114.75,#N/A,#N/A
2024/03/18,6870,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.02,-70.35,#N/A,#N/A
2024/03/19,6890,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90.5,-79.43,#N/A,#N/A
2024/03/20,6875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30.62,-80.27,#N/A,#N/A
2024/03/21,6830,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30.84,-29.72,#N/A,#N/A
2024/03/22,6825,13.68,#N/A,80.32,#N/A,11.55,#N/A,58.12,-25.5,#N/A,#N/A
2024/03/25,6830,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,73.32,-66.93,#N/A,#N/A
2024/03/26,6835,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.91,-55.65,#N/A,#N/A
2024/03/27,6850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.2,-71.66,#N/A,#N/A
2024/03/28,6850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,154.16,-93.37,#N/A,#N/A
2024/03/29,6860,14.22,#N/A,80.13,#N/A,12.19,#N/A,54.36,-89.5,#N/A,#N/A
2024/03/31,#N/A,#N/A,61.61,#N/A,77.94,#N/A,56.31,#N/A,#N/A,37182569,89995178
2024/04/01,6900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,124.16,-123,#N/A,#N/A
2024/04/02,6920,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,58.86,-125.38,#N/A,#N/A
2024/04/03,6940,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.19,-114.3,#N/A,#N/A
2024/04/05,#N/A,14.26,#N/A,80.57,#N/A,10.88,#N/A,#N/A,#N/A,#N/A,#N/A
2024/04/07,6990,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55.25,-71.33,#N/A,#N/A
2024/04/08,6970,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,64.46,-37.59,#N/A,#N/A
2024/04/09,6960,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.06,-36.02,#N/A,#N/A
2024/04/10,6950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,71.68,-32.06,#N/A,#N/A
2024/04/11,6940,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.83,-20.15,#N/A,#N/A
2024/04/12,6900,14.3,#N/A,81.02,#N/A,11.67,#N/A,31.19,-46.06,#N/A,#N/A
2024/04/15,6900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,79.01,-77.3,#N/A,#N/A
2024/04/16,6920,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,76.83,-87.09,#N/A,#N/A
2024/04/17,6920,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.34,-107.8,#N/A,#N/A
2024/04/18,6900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,58.02,-77.25,#N/A,#N/A
2024/04/19,6900,14.57,#N/A,82.55,#N/A,10.87,#N/A,103.02,-86.22,#N/A,#N/A
2024/04/22,6890,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.94,-76.77,#N/A,#N/A
2024/04/23,6890,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,54.11,-67.47,#N/A,#N/A
2024/04/24,6890,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.69,-42.35,#N/A,#N/A
2024/04/25,6880,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,82.08,-30.56,#N/A,#N/A
2024/04/26,6840,14.57,#N/A,82.55,#N/A,11.73,#N/A,111.49,-64.35,#N/A,#N/A
2024/04/28,6850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.38,-71.45,#N/A,#N/A
2024/04/29,6860,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70.5,-61.78,#N/A,#N/A
2024/04/30,6860,#N/A,62.3,#N/A,81.73,#N/A,57.8,96.93,-54.24,37285285,82312041
2024/05/03,#N/A,14.57,#N/A,82.55,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2024/05/06,6850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.59,-7.48,#N/A,#N/A
2024/05/07,6850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,116.63,-40,#N/A,#N/A
2024/05/08,6850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,56.46,-12.51,#N/A,#N/A
2024/05/09,6850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52.38,17.66,#N/A,#N/A
2024/05/10,6850,14.29,#N/A,80.95,#N/A,9.77,#N/A,29.8,57.16,#N/A,#N/A
2024/05/11,6850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50.4,68.52,#N/A,#N/A
2024/05/13,6840,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,91.24,62.6,#N/A,#N/A
2024/05/14,6820,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.66,12.95,#N/A,#N/A
2024/05/15,6800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,81.49,-17.99,#N/A,#N/A
2024/05/16,6800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,104.16,-47.58,#N/A,#N/A
2024/05/17,6820,14.08,#N/A,79.77,#N/A,9.5,#N/A,53.42,-86.41,#N/A,#N/A
2024/05/20,6830,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,133.96,-139.6,#N/A,#N/A
2024/05/21,6850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.65,-123.38,#N/A,#N/A
2024/05/22,6850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.41,-112.07,#N/A,#N/A
2024/05/23,6840,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33.44,-108.83,#N/A,#N/A
2024/05/24,6845,14.08,#N/A,79.77,#N/A,9.17,#N/A,91.78,-131.9,#N/A,#N/A
2024/05/27,6880,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,107.95,-132.68,#N/A,#N/A
2024/05/28,6885,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.88,-125.6,#N/A,#N/A
2024/05/29,6890,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.62,-119.93,#N/A,#N/A
2024/05/30,6900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,115.62,-166.49,#N/A,#N/A
2024/05/31,6900,13.84,64.53,78.41,80,8.57,58.36,122.23,-176.38,35462474,97047053
2024/06/03,6900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.81,-113.67,#N/A,#N/A
2024/06/04,6880,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.12,-101.32,#N/A,#N/A
2024/06/05,6875,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,68.51,-115.56,#N/A,#N/A
2024/06/06,6880,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,73.27,-111.23,#N/A,#N/A
2024/06/07,6880,13.74,#N/A,77.87,#N/A,8.94,#N/A,122.13,-98.48,#N/A,#N/A
2024/06/11,6900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80.22,-119.55,#N/A,#N/A
2024/06/12,6900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,91.93,-134.9,#N/A,#N/A
2024/06/13,6900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50.54,-117.47,#N/A,#N/A
2024/06/14,6900,13.87,#N/A,78.58,#N/A,7.53,#N/A,65.45,-96.52,#N/A,#N/A
2024/06/17,6945,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.11,4.35,#N/A,#N/A
2024/06/18,6940,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,106.98,1.56,#N/A,#N/A
2024/06/19,6940,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,64.7,-34.28,#N/A,#N/A
2024/06/20,6945,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.96,-42.64,#N/A,#N/A
2024/06/21,6970,13.83,#N/A,78.36,#N/A,7.77,#N/A,44.46,-31.7,#N/A,#N/A
2024/06/24,7020,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30.59,38,#N/A,#N/A
2024/06/25,7050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30.25,10.59,#N/A,#N/A
2024/06/26,7050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30.15,8.83,#N/A,#N/A
2024/06/27,7090,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.63,37.78,#N/A,#N/A
2024/06/28,7120,14,#N/A,79.28,#N/A,7.38,#N/A,62.08,12.3,#N/A,#N/A
2024/06/30,#N/A,#N/A,59.61,#N/A,79.69,#N/A,54.47,#N/A,#N/A,33183278,84559243
2024/07/01,7120,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,26.31,6.11,#N/A,#N/A
2024/07/02,7110,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.54,-23.02,#N/A,#N/A
2024/07/03,7145,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,120.5,-66.95,#N/A,#N/A
2024/07/04,7185,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33.37,-33.82,#N/A,#N/A
2024/07/05,7150,14.08,#N/A,79.81,#N/A,8.18,#N/A,42.25,23.71,#N/A,#N/A
2024/07/08,7120,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,52.67,19.38,#N/A,#N/A
2024/07/09,7110,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.62,26.64,#N/A,#N/A
2024/07/10,7100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.28,28.38,#N/A,#N/A
2024/07/11,7130,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,80.59,28.05,#N/A,#N/A
2024/07/12,7130,13.23,#N/A,76.17,#N/A,9.57,#N/A,39.6,23.69,#N/A,#N/A
2024/07/15,7120,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.16,65.82,#N/A,#N/A
2024/07/16,7110,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.36,98.72,#N/A,#N/A
2024/07/17,7110,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.01,107.68,#N/A,#N/A
2024/07/18,7110,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,63.47,113.8,#N/A,#N/A
2024/07/19,7090,13.2,#N/A,74.28,#N/A,10.2,#N/A,47.75,94.8,#N/A,#N/A
2024/07/22,7090,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.25,102.35,#N/A,#N/A
2024/07/23,7070,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,83.86,96.92,#N/A,#N/A
2024/07/24,7060,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.17,119.1,#N/A,#N/A
2024/07/25,7050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,63.12,144.9,#N/A,#N/A
2024/07/26,7050,13.5,#N/A,76.02,#N/A,10.47,#N/A,91.98,142.43,#N/A,#N/A
2024/07/29,7050,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.1,125.11,#N/A,#N/A
2024/07/30,7025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,33.42,156.87,#N/A,#N/A
2024/07/31,7020,#N/A,59.59,#N/A,75.78,#N/A,54.44,71.49,138.3,34229245,85815933
2024/08/01,7025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,76.86,59.33,#N/A,#N/A
2024/08/02,7020,13.66,#N/A,76.92,#N/A,11.4,#N/A,60.67,101.72,#N/A,#N/A
2024/08/05,7010,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.58,196.19,#N/A,#N/A
2024/08/06,6950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70.94,172.56,#N/A,#N/A
2024/08/07,6925,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.89,215.45,#N/A,#N/A
2024/08/08,6900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,64.31,191.42,#N/A,#N/A
2024/08/09,6875,14.31,#N/A,79.79,#N/A,13.56,#N/A,56.58,239.17,#N/A,#N/A
2024/08/12,6850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97,186.88,#N/A,#N/A
2024/08/13,6830,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,215.45,113.91,#N/A,#N/A
2024/08/14,6830,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.82,123.88,#N/A,#N/A
2024/08/15,6770,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,32.77,164.96,#N/A,#N/A
2024/08/16,6770,14.79,#N/A,80.42,#N/A,12.45,#N/A,56.73,116.1,#N/A,#N/A
2024/08/19,6750,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.83,202.9,#N/A,#N/A
2024/08/20,6740,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.1,244.12,#N/A,#N/A
2024/08/21,6700,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,67.08,160.79,#N/A,#N/A
2024/08/22,6650,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.77,120.01,#N/A,#N/A
2024/08/23,6645,14.99,#N/A,81.52,#N/A,12.91,#N/A,49.95,164.05,#N/A,#N/A
2024/08/26,6645,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,252.82,101.1,#N/A,#N/A
2024/08/27,6655,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50.47,41.3,#N/A,#N/A
