指标名称,石脑油：国际市场：CFR价：日本（日）,石脑油：产量：中国（周）,石脑油：产量：中国（月）,石脑油：商业库存：新加坡（周）,石脑油：表观消费量：中国（月）,石脑油：重整装置：产能利用率：中国（周）,石脑油：进口数量合计：中国（月）,石脑油：出口数量合计：中国（月）
2021/11/19,758,#N/A,#N/A,1121,#N/A,#N/A,#N/A,#N/A
2021/11/22,732.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/11/23,733,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/11/24,757.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/11/25,754.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/11/26,720.25,#N/A,#N/A,1098.5,#N/A,#N/A,#N/A,#N/A
2021/11/29,709.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/11/30,688,#N/A,481.8,#N/A,524.1,#N/A,423048.254,#N/A
2021/12/01,674,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/12/02,660.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/12/03,669.5,#N/A,#N/A,1228,#N/A,#N/A,#N/A,#N/A
2021/12/06,662.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/12/07,694.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/12/08,703.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/12/09,713.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/12/10,703.13,#N/A,#N/A,1196.1,#N/A,#N/A,#N/A,#N/A
2021/12/13,716.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/12/14,714.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/12/15,701.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/12/16,706.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/12/17,707,#N/A,#N/A,1210,#N/A,#N/A,#N/A,#N/A
2021/12/20,677.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/12/21,679.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/12/22,696.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/12/23,707,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/12/24,712,#N/A,#N/A,1202.2,#N/A,#N/A,#N/A,#N/A
2021/12/28,736.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/12/29,735.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/12/30,742.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2021/12/31,748,#N/A,493.9,1150.5,565.49,#N/A,715999.34,#N/A
2022/01/03,738.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/01/04,737.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/01/05,730.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/01/06,726.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/01/07,743.63,#N/A,#N/A,1306,#N/A,#N/A,#N/A,#N/A
2022/01/10,746.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/01/11,743.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/01/12,762,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/01/13,768.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/01/14,774.75,#N/A,#N/A,1365.2,#N/A,#N/A,#N/A,#N/A
2022/01/17,774.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/01/18,782,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/01/19,783,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/01/20,784.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/01/21,777.5,#N/A,#N/A,1353.4,#N/A,#N/A,#N/A,#N/A
2022/01/24,789.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/01/25,776.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/01/26,797.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/01/27,805.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/01/28,805.75,#N/A,#N/A,1445.2,#N/A,#N/A,#N/A,#N/A
2022/01/31,819.13,#N/A,448.95,#N/A,542.92,#N/A,939786.712,#N/A
2022/02/03,819.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/02/04,837.63,#N/A,#N/A,1573,#N/A,#N/A,#N/A,#N/A
2022/02/07,842.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/02/08,834.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/02/09,826.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/02/10,842.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/02/11,835,#N/A,#N/A,1430.2,#N/A,#N/A,#N/A,#N/A
2022/02/14,865.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/02/15,866.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/02/16,849.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/02/17,844.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/02/18,829.13,#N/A,#N/A,1415,#N/A,#N/A,#N/A,#N/A
2022/02/21,845.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/02/22,888.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/02/23,868.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/02/24,921.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/02/25,910.75,#N/A,#N/A,1444.4,#N/A,#N/A,#N/A,#N/A
2022/02/28,919,#N/A,448.95,#N/A,518.38,#N/A,694372.592,#N/A
2022/03/01,937.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/03/02,1055.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/03/03,1112.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/03/04,1023.13,#N/A,#N/A,1375.6,#N/A,#N/A,#N/A,#N/A
2022/03/07,1158.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/03/08,1132.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/03/09,1165.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/03/10,1063.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/03/11,1019.63,#N/A,#N/A,1371.7,#N/A,#N/A,#N/A,#N/A
2022/03/14,1012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/03/15,905.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/03/16,921.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/03/17,911,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/03/18,949,#N/A,#N/A,1400.3,#N/A,#N/A,#N/A,#N/A
2022/03/21,966.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/03/22,965.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/03/23,997,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/03/24,1012.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/03/25,966,#N/A,#N/A,1488.8,#N/A,#N/A,#N/A,#N/A
2022/03/28,973.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/03/29,967.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/03/30,957,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/03/31,923.5,#N/A,440.1,#N/A,482.09,#N/A,419969.537,#N/A
2022/04/01,888.5,#N/A,#N/A,1379.4,#N/A,#N/A,#N/A,#N/A
2022/04/04,898.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/04/05,915.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/04/06,911.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/04/07,871.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/04/08,888,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/04/11,894.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/04/12,888.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/04/13,924,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/04/14,943,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/04/15,#N/A,#N/A,#N/A,1107.6,#N/A,#N/A,#N/A,#N/A
2022/04/18,957.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/04/19,942.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/04/20,911.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/04/21,912.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/04/22,897.13,#N/A,#N/A,1299.8,#N/A,#N/A,#N/A,#N/A
2022/04/25,848.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/04/26,863.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/04/27,903.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/04/28,889.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/04/29,901.75,#N/A,#N/A,1326.6,#N/A,#N/A,#N/A,#N/A
2022/04/30,#N/A,#N/A,403.5,#N/A,439.06,#N/A,355564.726,#N/A
2022/05/04,900.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/05/05,897.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/05/06,910,#N/A,#N/A,1481.6,#N/A,#N/A,#N/A,#N/A
2022/05/09,932.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/05/10,913.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/05/11,917.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/05/12,914.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/05/13,923.13,#N/A,#N/A,1455.9,#N/A,#N/A,#N/A,#N/A
2022/05/17,922.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/05/18,917.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/05/19,882,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/05/20,902.75,#N/A,#N/A,1374.4,#N/A,#N/A,#N/A,#N/A
2022/05/23,907.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/05/24,886.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/05/25,875.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/05/26,866.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/05/27,881.5,#N/A,#N/A,1546.1,#N/A,#N/A,#N/A,#N/A
2022/05/30,872.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/05/31,881,#N/A,404.8,#N/A,469.18,#N/A,643806.958,#N/A
2022/06/01,844,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/06/02,817,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/06/03,855,#N/A,#N/A,1526,#N/A,#N/A,#N/A,#N/A
2022/06/06,868,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/06/07,852,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/06/08,828,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/06/09,841,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/06/10,810.88,#N/A,#N/A,1512.1,#N/A,#N/A,#N/A,#N/A
2022/06/13,812.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/06/14,808.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/06/15,791.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/06/16,798.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/06/17,839.88,#N/A,#N/A,1581.2,#N/A,#N/A,#N/A,#N/A
2022/06/20,813.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/06/21,820.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/06/22,770.88,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/06/23,794.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/06/24,818.5,#N/A,#N/A,1521.2,#N/A,#N/A,#N/A,#N/A
2022/06/27,824.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/06/28,836,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/06/29,828.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/06/30,830.25,#N/A,435.3,#N/A,484.5,#N/A,492061.581,36125.419
2022/07/01,831.75,#N/A,#N/A,1522.9,#N/A,#N/A,#N/A,#N/A
2022/07/04,837.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/07/05,850.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/07/06,817.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/07/07,801,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/07/08,819,#N/A,#N/A,1683.9,#N/A,#N/A,#N/A,#N/A
2022/07/12,797.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/07/13,780.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/07/14,767.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/07/15,751.75,#N/A,#N/A,1515.8,#N/A,#N/A,#N/A,#N/A
2022/07/18,769.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/07/19,775.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/07/20,770.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/07/21,755.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/07/22,765.5,#N/A,#N/A,1620.6,#N/A,#N/A,#N/A,#N/A
2022/07/25,756.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/07/26,767.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/07/27,751.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/07/28,773.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/07/29,762.25,#N/A,#N/A,1802.1,#N/A,#N/A,#N/A,#N/A
2022/07/31,#N/A,#N/A,417.2,#N/A,471.9,#N/A,544029.394,#N/A
2022/08/01,752.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/08/02,741,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/08/03,746.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/08/04,727.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/08/05,706,#N/A,#N/A,1741.7,#N/A,#N/A,#N/A,#N/A
2022/08/08,707,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/08/10,699.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/08/11,715,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/08/12,710.75,#N/A,#N/A,1766.7,#N/A,#N/A,#N/A,#N/A
2022/08/15,684,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/08/16,661.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/08/17,659.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/08/18,681.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/08/19,689.25,#N/A,#N/A,1669.9,#N/A,#N/A,#N/A,#N/A
2022/08/22,679.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/08/23,688.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/08/24,695.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/08/25,686,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/08/26,669.5,#N/A,#N/A,1734.9,#N/A,#N/A,#N/A,#N/A
2022/08/29,675,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/08/30,680.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/08/31,638.5,#N/A,431.6,#N/A,522.2,#N/A,906045.124,7246.75
2022/09/01,649,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/09/02,670,#N/A,#N/A,1633.2,#N/A,#N/A,#N/A,#N/A
2022/09/05,666,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/09/06,674.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/09/07,658.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/09/08,624,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/09/09,645,#N/A,#N/A,1565.6,#N/A,#N/A,#N/A,#N/A
2022/09/12,653.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/09/13,669,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/09/14,676,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/09/15,675.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/09/16,661.25,#N/A,#N/A,1558.9,#N/A,#N/A,#N/A,#N/A
2022/09/19,663,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/09/20,682,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/09/21,683,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/09/22,681,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/09/23,672,#N/A,#N/A,1536.5,#N/A,#N/A,#N/A,#N/A
2022/09/26,647.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/09/27,638,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/09/28,647,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/09/29,664,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/09/30,658,#N/A,498,1564.1,600.05,#N/A,1020534.078,#N/A
2022/10/03,666.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/10/04,676,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/10/05,698,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/10/06,702.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/10/07,696.5,#N/A,#N/A,1620.2,#N/A,#N/A,#N/A,#N/A
2022/10/10,698,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/10/11,686.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/10/12,679.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/10/13,668.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/10/14,670.5,#N/A,#N/A,1657.7,#N/A,#N/A,#N/A,#N/A
2022/10/17,661.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/10/18,666,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/10/19,656.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/10/20,677,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/10/21,673.13,#N/A,#N/A,1518.4,#N/A,#N/A,#N/A,#N/A
2022/10/25,675.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/10/26,680,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/10/27,687.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/10/28,693.13,#N/A,#N/A,1502.7,#N/A,#N/A,#N/A,#N/A
2022/10/31,684.13,#N/A,507,#N/A,595.42,#N/A,884173.621,#N/A
2022/11/01,693,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/11/02,690,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/11/03,689,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/11/04,694,#N/A,#N/A,1465,#N/A,#N/A,#N/A,#N/A
2022/11/07,699.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/11/08,705.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/11/09,695.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/11/10,689.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/11/11,713.5,#N/A,#N/A,1351.8,#N/A,#N/A,#N/A,#N/A
2022/11/14,727,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/11/15,715.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/11/16,716.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/11/17,719.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/11/18,721.5,#N/A,#N/A,1316.6,#N/A,#N/A,#N/A,#N/A
2022/11/21,700.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/11/22,709.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/11/23,703.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/11/24,686.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/11/25,699,#N/A,#N/A,1297.8,#N/A,#N/A,#N/A,#N/A
2022/11/28,669.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/11/29,673.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/11/30,667,#N/A,508.8,#N/A,623.59,#N/A,1147905.729,#N/A
2022/12/01,685.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/12/02,670,#N/A,#N/A,1464.1,#N/A,#N/A,#N/A,#N/A
2022/12/05,668.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/12/06,641,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/12/07,622.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/12/08,616.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/12/09,622.5,#N/A,#N/A,1338.8,#N/A,#N/A,#N/A,#N/A
2022/12/12,619.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/12/13,639,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/12/14,640.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/12/15,641.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/12/16,625.75,#N/A,#N/A,1369.1,#N/A,#N/A,#N/A,#N/A
2022/12/19,618.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/12/20,624,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/12/21,626,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/12/22,636,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/12/23,638.5,#N/A,#N/A,1581.9,#N/A,#N/A,#N/A,#N/A
2022/12/27,651,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/12/28,644.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/12/29,645,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2022/12/30,648.75,#N/A,#N/A,1445.2,#N/A,#N/A,#N/A,#N/A
2022/12/31,#N/A,#N/A,533.9,#N/A,655.47,#N/A,1215694.243,#N/A
2023/01/03,665,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023/01/04,638.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023/01/05,630.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023/01/06,638.25,#N/A,#N/A,1566.7,#N/A,#N/A,#N/A,#N/A
2023/01/09,655.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023/01/10,651.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023/01/11,672.25,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023/01/12,676.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023/01/13,703.25,#N/A,#N/A,1646.2,#N/A,#N/A,#N/A,#N/A
2023/01/16,699.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023/01/17,693.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023/01/18,706.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023/01/19,685.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023/01/20,705.38,#N/A,#N/A,1708.9,#N/A,#N/A,#N/A,#N/A
2023/01/25,711.38,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023/01/26,697.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023/01/27,711.75,#N/A,#N/A,1587.4,#N/A,#N/A,#N/A,#N/A
2023/01/30,699.75,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023/01/31,690.75,#N/A,520.75,#N/A,610.91,#N/A,901490.675,#N/A
2023/02/01,705.13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2023/02/02,700.63,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
