指标名称,涤纶短纤：1.56*38mm半光本白：市场价：中国（日）,涤纶短纤：1.56*38mm水刺型：市场价：江苏（日）,涤纶短纤：4D*51mm低熔点：市场价：华东地区（日）,涤纶短纤：原生中空7D加硅：市场价：华东地区（日）,涤纶短纤：1.56*38mm半光本白：基差：中国（日）,聚酯纤维短纤：产量：中国（周）,聚酯纤维短纤：产量：中国（月）,聚酯纤维短纤：产能利用率：中国（周）,聚酯纤维短纤：产能利用率：中国（月）,聚酯纤维短纤：损失量：中国（月）,聚酯纤维短纤：厂内权益库存可用天数：中国（周）,聚酯纤维短纤：生产企业：物理库存天数：中国（周）,聚酯纤维短纤：表观消费量：中国（月）,聚酯纤维短纤：产销率：中国（日）,聚酯纤维短纤：生产毛利：中国（日）,未梳的聚酯短纤（包括未经其他纺前加工的）：进口数量合计：全球→中国（月）,未梳的聚酯短纤（包括未经其他纺前加工的）：出口数量合计：中国→全球（月）
2024/04/16,7400,7500,8550,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,74.09,-407.09,#N/A,#N/A
2024/04/17,7410,7550,8550,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.18,-417.8,#N/A,#N/A
2024/04/18,7360,7525,8550,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.86,-417.25,#N/A,#N/A
2024/04/19,7400,7525,8550,7950,#N/A,148080,#N/A,75.1371,#N/A,#N/A,9.41,18.92,#N/A,162.53,-386.22,#N/A,#N/A
2024/04/22,7420,7550,8550,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.8,-346.77,#N/A,#N/A
2024/04/23,7390,7550,8550,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30.24,-367.47,#N/A,#N/A
2024/04/24,7370,7550,8550,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.42,-362.35,#N/A,#N/A
2024/04/25,7360,7550,8550,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.19,-350.56,#N/A,#N/A
2024/04/26,7360,7550,8550,7950,#N/A,153560,#N/A,75.6086,#N/A,#N/A,9.49,19.23,#N/A,73.58,-344.35,#N/A,#N/A
2024/04/28,7400,7550,8550,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.43,-321.45,#N/A,#N/A
2024/04/29,7410,7550,8550,7950,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55.3,-311.79,#N/A,#N/A
2024/04/30,7380,7550,8550,7950,#N/A,#N/A,646620,#N/A,76.1117,20.31,#N/A,#N/A,57.48,43.03,-334.24,8109893,103875351
2024/05/03,#N/A,#N/A,#N/A,#N/A,#N/A,154520,#N/A,75.8843,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2024/05/06,7350,7500,8500,7900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,66.15,-307.49,#N/A,#N/A
2024/05/07,7380,7525,8450,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,98.68,-310,#N/A,#N/A
2024/05/08,7380,7525,8450,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,56.88,-282.51,#N/A,#N/A
2024/05/09,7380,7525,8450,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.21,-256.62,#N/A,#N/A
2024/05/10,7370,7520,8450,7800,#N/A,150780,#N/A,74.05,#N/A,#N/A,8.08,17.61,#N/A,62.42,-217.84,#N/A,#N/A
2024/05/11,7370,7520,8450,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.54,-211.48,#N/A,#N/A
2024/05/13,7365,7520,8450,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.12,-212.4,#N/A,#N/A
2024/05/14,7335,7520,8450,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,38.55,-272.05,#N/A,#N/A
2024/05/15,7350,7525,8450,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.55,-267.99,#N/A,#N/A
2024/05/16,7405,7525,8450,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,89.71,-242.58,#N/A,#N/A
2024/05/17,7420,7550,8450,7800,#N/A,147380,#N/A,72.3757,#N/A,#N/A,6.98,16.53,#N/A,42.46,-286.41,#N/A,#N/A
2024/05/20,7425,7550,8450,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,54.68,-344.6,#N/A,#N/A
2024/05/21,7425,7550,8450,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,29.19,-348.38,#N/A,#N/A
2024/05/22,7415,7550,8450,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.99,-347.07,#N/A,#N/A
2024/05/23,7370,7550,8450,7800,-35,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,37.74,-378.83,#N/A,#N/A
2024/05/24,7390,7550,8450,7800,-35,150970,#N/A,74.1357,#N/A,#N/A,6.99,15.97,#N/A,40.49,-386.9,#N/A,#N/A
2024/05/27,7405,7550,8450,7800,-40,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60.39,-407.68,#N/A,#N/A
2024/05/28,7385,7550,8450,7800,-40,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.22,-425.6,#N/A,#N/A
2024/05/29,7380,7550,8450,7800,-40,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.44,-429.93,#N/A,#N/A
2024/05/30,7430,7575,8450,7800,-45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,59.98,-436.49,#N/A,#N/A
2024/05/31,7420,7575,8450,7800,-48,156830,671470,77.0214,74.461,23.03,7.16,16.01,58.4,32.04,-456.38,8373564,125112919
2024/06/03,7370,7550,8450,7800,-45,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27.56,-443.67,#N/A,#N/A
2024/06/04,7355,7500,8450,7800,-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.78,-426.32,#N/A,#N/A
2024/06/05,7380,7500,8450,7800,-10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,62.93,-410.56,#N/A,#N/A
2024/06/06,7385,7500,8450,7800,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.85,-406.23,#N/A,#N/A
2024/06/07,7410,7500,8450,7800,10,156990,#N/A,77.0957,#N/A,#N/A,6.72,15.62,#N/A,66.7,-368.48,#N/A,#N/A
2024/06/11,7455,7525,8450,7800,20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.07,-364.55,#N/A,#N/A
2024/06/12,7455,7525,8450,7800,20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,68.47,-379.57,#N/A,#N/A
2024/06/13,7455,7525,8450,7800,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.17,-362.47,#N/A,#N/A
2024/06/14,7465,7525,8450,7800,#N/A,156800,#N/A,77,#N/A,#N/A,6.69,16.19,#N/A,99.96,-331.52,#N/A,#N/A
2024/06/17,7460,7525,8450,7800,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.99,-280.65,#N/A,#N/A
2024/06/18,7475,7525,8400,7800,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,54.27,-263.44,#N/A,#N/A
2024/06/19,7485,7525,8400,7800,15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,81.74,-289.28,#N/A,#N/A
2024/06/20,7535,7600,8400,7800,18,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,81.85,-252.64,#N/A,#N/A
2024/06/21,7545,7600,8400,7800,18,156500,#N/A,76.8543,#N/A,#N/A,6.39,15.46,#N/A,52.25,-256.71,#N/A,#N/A
2024/06/24,7780,7850,8400,7800,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,76.66,-2,#N/A,#N/A
2024/06/25,7810,7850,8400,7800,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,17.66,-29.42,#N/A,#N/A
2024/06/26,7795,7850,8400,7800,80,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9.96,-46.17,#N/A,#N/A
2024/06/27,7780,7850,8400,7900,80,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19.28,-72.22,#N/A,#N/A
2024/06/28,7795,7850,8400,7950,45,156100,#N/A,76.66,#N/A,#N/A,7.25,15.73,#N/A,25.22,-112.71,#N/A,#N/A
2024/06/30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,670860,#N/A,76.8713,20.18,#N/A,#N/A,58.81,#N/A,#N/A,6815431,117214613
2024/07/01,7805,7850,8500,7950,35,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,29.79,-108.9,#N/A,#N/A
2024/07/02,7810,7850,8550,8000,35,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21.93,-123.02,#N/A,#N/A
2024/07/03,7850,7850,8550,8000,35,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.52,-161.95,#N/A,#N/A
2024/07/04,7880,7850,8600,8000,35,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,83.5,-138.83,#N/A,#N/A
2024/07/05,7845,7850,8600,8000,100,156100,#N/A,76.66,#N/A,#N/A,8.86,17.3,#N/A,16.65,-81.29,#N/A,#N/A
2024/07/08,7820,7850,8600,8000,160,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12.91,-80.63,#N/A,#N/A
2024/07/09,7760,7800,8600,8000,110,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15.31,-123.37,#N/A,#N/A
2024/07/10,7720,7800,8600,8050,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19.41,-151.63,#N/A,#N/A
2024/07/11,7750,7800,8600,8050,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19.32,-151.95,#N/A,#N/A
2024/07/12,7750,7800,8600,8050,100,156000,#N/A,76.6114,#N/A,#N/A,10.12,18.88,#N/A,23.95,-156.31,#N/A,#N/A
2024/07/15,7750,7800,8600,8050,110,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24.69,-104.18,#N/A,#N/A
2024/07/16,7720,7800,8600,8000,120,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18.54,-91.28,#N/A,#N/A
2024/07/17,7710,7800,8600,8000,130,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20.23,-92.32,#N/A,#N/A
2024/07/18,7710,7800,8600,8000,130,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19.21,-86.2,#N/A,#N/A
2024/07/19,7700,7800,8600,8000,145,155750,#N/A,76.49,#N/A,#N/A,11.31,20.85,#N/A,23.21,-95.2,#N/A,#N/A
2024/07/22,7700,7800,8600,8000,180,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20.23,-87.65,#N/A,#N/A
2024/07/23,7700,7800,8550,7950,180,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21.13,-73.08,#N/A,#N/A
2024/07/24,7655,7800,8550,7950,180,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.07,-85.9,#N/A,#N/A
2024/07/25,7650,7800,8550,7950,180,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.99,-55.1,#N/A,#N/A
2024/07/26,7650,7800,8550,7950,165,156950,#N/A,77.0729,#N/A,#N/A,12.62,22.49,#N/A,64.18,-57.57,#N/A,#N/A
2024/07/29,7650,7800,8550,7950,180,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,62.38,-74.9,#N/A,#N/A
2024/07/30,7625,7800,8550,7950,190,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55.1,-43.13,#N/A,#N/A
2024/07/31,7640,7800,8550,7950,160,#N/A,690870,#N/A,76.6116,21.09,#N/A,#N/A,57.17,102.23,-41.7,8600361,99381976
2024/08/01,7670,7800,8550,7950,150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,81.85,-95.67,#N/A,#N/A
2024/08/02,7670,7800,8550,7950,150,153910,#N/A,75.5829,#N/A,#N/A,13.11,22.92,#N/A,61,-48.28,#N/A,#N/A
2024/08/05,7620,7800,8550,7950,180,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.26,6.19,#N/A,#N/A
2024/08/06,7555,7700,8550,7900,160,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,53.21,-22.44,#N/A,#N/A
2024/08/07,7515,7700,8550,7870,170,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.69,5.44,#N/A,#N/A
2024/08/08,7490,7700,8500,7850,170,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.51,-8.59,#N/A,#N/A
2024/08/09,7465,7700,8500,7850,185,145810,#N/A,71.61,#N/A,#N/A,13.36,23.65,#N/A,51.91,29.17,#N/A,#N/A
2024/08/12,7480,7700,8500,7850,195,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,56.54,16.88,#N/A,#N/A
2024/08/13,7515,7700,8500,7850,200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60.19,-1.09,#N/A,#N/A
2024/08/14,7480,7700,8500,7850,200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55.31,-26.13,#N/A,#N/A
2024/08/15,7415,7650,8500,7850,230,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.54,9.96,#N/A,#N/A
2024/08/16,7445,7650,8500,7850,190,144970,#N/A,71.1957,#N/A,#N/A,13.54,23.67,#N/A,56.69,-8.9,#N/A,#N/A
2024/08/19,7395,7650,8500,7850,190,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.3,47.9,#N/A,#N/A
2024/08/20,7370,7550,8500,7800,200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,69.92,74.11,#N/A,#N/A
2024/08/21,7390,7550,8450,7750,200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,81.1,50.79,#N/A,#N/A
2024/08/22,7365,7550,8450,7750,150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,57.13,35.01,#N/A,#N/A
2024/08/23,7335,7550,8450,7750,170,143570,#N/A,70.51,#N/A,#N/A,13.28,23.26,#N/A,57.32,54.05,#N/A,#N/A
2024/08/26,7400,7550,8450,7750,170,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65.72,56.1,#N/A,#N/A
2024/08/27,7415,7550,8450,7750,150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,63.38,1.3,#N/A,#N/A
2024/08/28,7395,7550,8450,7750,165,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,66.88,24.56,#N/A,#N/A
2024/08/29,7380,7550,8400,7750,150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,54.88,32.45,#N/A,#N/A
2024/08/30,7390,7550,8400,7750,140,143550,#N/A,70.5,#N/A,#N/A,13.46,23.29,#N/A,48.79,41.69,#N/A,#N/A
2024/08/31,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,639820,#N/A,70.9539,26.2,#N/A,#N/A,55.6,#N/A,#N/A,10205669,121927067
2024/09/02,7285,7500,8400,7750,170,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,43.21,117.16,#N/A,#N/A
2024/09/03,7300,7500,8400,7750,175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,58.98,167.78,#N/A,#N/A
2024/09/04,7220,7450,8400,7650,200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,54.99,192.2,#N/A,#N/A
2024/09/05,7230,7450,8400,7650,180,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,57.71,229.25,#N/A,#N/A
2024/09/06,7200,7450,8375,7600,180,142590,#N/A,70.0243,#N/A,#N/A,13.56,23.03,#N/A,55.63,265.55,#N/A,#N/A
2024/09/09,7220,7450,8375,7600,145,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55.84,368.61,#N/A,#N/A
2024/09/10,7130,7400,8325,7600,160,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.17,364.76,#N/A,#N/A
2024/09/11,7050,7350,8300,7550,200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,76.96,414.83,#N/A,#N/A
2024/09/12,7125,7350,8250,7550,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,130.36,396.05,#N/A,#N/A
2024/09/13,7180,7400,8250,7550,180,141950,#N/A,69.7057,#N/A,#N/A,13.43,22.56,#N/A,88.32,380.9,#N/A,#N/A
2024/09/14,7180,7400,8250,7550,180,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44.16,385.25,#N/A,#N/A
2024/09/18,7140,7400,8250,7550,200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.24,412.14,#N/A,#N/A
2024/09/19,7100,7350,8250,7550,220,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,46.35,386.3,#N/A,#N/A
2024/09/20,7105,7350,8250,7550,230,140230,#N/A,68.8629,#N/A,#N/A,13.09,22.28,#N/A,55.31,321.82,#N/A,#N/A
2024/09/23,7080,7350,8250,7550,260,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,54.03,335.53,#N/A,#N/A
2024/09/24,7125,7350,8150,7500,240,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97.45,326.23,#N/A,#N/A
2024/09/25,7145,7350,8125,7450,210,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,84.46,200.61,#N/A,#N/A
2024/09/26,7125,7350,8125,7400,210,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.61,252.49,#N/A,#N/A
2024/09/27,7140,7350,8050,7350,210,150890,#N/A,74.0971,#N/A,#N/A,13.05,22.32,#N/A,61.57,233.8,#N/A,#N/A
2024/09/29,7185,7350,8050,7350,210,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,59.77,256.35,#N/A,#N/A
2024/09/30,7245,7375,8050,7350,160,#N/A,622280,#N/A,71.3023,25.04,#N/A,#N/A,59.1,88.54,143.53,10640438,104667064
2024/10/04,#N/A,#N/A,#N/A,#N/A,#N/A,153300,#N/A,75.28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
2024/10/08,7390,7500,8450,7550,170,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,67.09,1.64,#N/A,#N/A
2024/10/09,7370,7500,8450,7600,165,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,53.93,82.32,#N/A,#N/A
2024/10/10,7325,7500,8350,7600,155,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.39,116.53,#N/A,#N/A
2024/10/11,7320,7500,8300,7600,155,153300,#N/A,75.28,#N/A,#N/A,14.16,23.49,#N/A,53.67,71.45,#N/A,#N/A
2024/10/12,7325,7500,8200,7600,155,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.69,56.35,#N/A,#N/A
2024/10/14,7285,7500,8200,7600,145,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47.83,66.05,#N/A,#N/A
2024/10/15,7205,7450,8200,7600,200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.94,101.62,#N/A,#N/A
2024/10/16,7170,7425,8100,7600,200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,40.96,143.65,#N/A,#N/A
2024/10/17,7095,7400,8075,7550,240,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.16,153.21,#N/A,#N/A
2024/10/18,7085,7400,8050,7550,240,154000,#N/A,75.63,#N/A,#N/A,14.33,23.74,#N/A,56.75,128.63,#N/A,#N/A
2024/10/21,7070,7350,8050,7500,260,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,70.08,155.77,#N/A,#N/A
2024/10/22,7090,7350,8000,7450,255,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,68.11,118.86,#N/A,#N/A
2024/10/23,7095,7350,8000,7450,255,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,77.71,88.57,#N/A,#N/A
2024/10/24,7095,7350,8000,7450,245,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,54.46,116.31,#N/A,#N/A
2024/10/25,7095,7350,8000,7450,245,154000,#N/A,75.63,#N/A,#N/A,13.9,22.93,#N/A,55.65,145.15,#N/A,#N/A
2024/10/28,7090,7350,8000,7450,245,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55.9,164.13,#N/A,#N/A
2024/10/29,7060,7350,8000,7450,240,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.49,207.12,#N/A,#N/A
2024/10/30,7030,7300,8000,7350,240,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,72.46,207.8,#N/A,#N/A
2024/10/31,7045,7300,8000,7350,240,#N/A,681000,#N/A,75.5171,22.08,#N/A,#N/A,59.28,73.46,179.81,9092918,126663149
2024/11/01,7070,7300,8000,7350,240,154000,#N/A,75.63,#N/A,#N/A,13.13,22.21,#N/A,89.17,166.92,#N/A,#N/A
2024/11/04,7070,7300,8000,7350,220,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55.37,179.08,#N/A,#N/A
2024/11/05,7075,7300,8000,7325,220,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75.48,137.9,#N/A,#N/A
2024/11/06,7070,7300,8000,7325,235,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,64.71,154.53,#N/A,#N/A
2024/11/07,7090,7300,8000,7325,235,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,93.59,158.61,#N/A,#N/A
2024/11/08,7100,7300,8000,7325,200,154000,#N/A,75.63,#N/A,#N/A,12.81,21.88,#N/A,73.63,152.17,#N/A,#N/A
2024/11/11,7070,7300,7950,7300,230,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.86,214.95,#N/A,#N/A
2024/11/12,7070,7300,7950,7300,200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,56.82,217.04,#N/A,#N/A
2024/11/13,7075,7300,7900,7300,200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,48.41,193.04,#N/A,#N/A
2024/11/14,7070,7300,7900,7300,200,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39.66,234.89,#N/A,#N/A
2024/11/15,7040,7300,7900,7300,160,154000,#N/A,75.5914,#N/A,#N/A,12.92,22.44,#N/A,49.68,232.73,#N/A,#N/A
2024/11/18,7025,7300,7875,7300,150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,54.14,248.15,#N/A,#N/A
2024/11/19,7030,7300,7875,7300,155,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,54.46,206.38,#N/A,#N/A
2024/11/20,7035,7300,7875,7300,130,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.27,177.61,#N/A,#N/A
2024/11/21,7030,7300,7875,7300,130,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,42.95,166.4,#N/A,#N/A
2024/11/22,7020,7300,7875,7300,100,154600,#N/A,75.8829,#N/A,#N/A,12.83,22.02,#N/A,64.42,137.77,#N/A,#N/A
2024/11/25,7020,7300,7875,7300,110,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51.8,188.26,#N/A,#N/A
2024/11/26,6995,7250,7825,7300,120,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.01,200.69,#N/A,#N/A
2024/11/27,6980,7250,7825,7300,120,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.85,173.16,#N/A,#N/A
2024/11/28,6960,7250,7825,7275,130,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,56.86,174.06,#N/A,#N/A
2024/11/29,6955,7225,7825,7275,130,154700,#N/A,75.97,#N/A,#N/A,12,20.59,#N/A,51.97,151.76,#N/A,#N/A
2024/11/30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,661500,#N/A,75.782,63.94,#N/A,#N/A,57.68,#N/A,#N/A,8260084,121292144
2024/12/02,6975,7225,7825,7275,130,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,84.67,143.45,#N/A,#N/A
2024/12/03,6975,7225,7775,7275,130,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,55.22,144.12,#N/A,#N/A
2024/12/04,6980,7225,7700,7250,130,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,57.96,132.05,#N/A,#N/A
2024/12/05,6955,7225,7650,7200,130,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41.3,169.88,#N/A,#N/A
2024/12/06,6940,7200,7650,7200,130,154700,#N/A,75.97,#N/A,#N/A,10.43,18.78,#N/A,60.62,176.09,#N/A,#N/A
2024/12/09,6915,7150,7600,7150,130,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,66.73,194.63,#N/A,#N/A
2024/12/10,6950,7150,7500,7150,110,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,104.67,146.46,#N/A,#N/A
